 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
 1.7063900439951668E9,-238.3961828,-601.0168825,-1956.95501,-212.0672871
 1.7063900439951668E9,-216.854359,-599.1020537,-1979.214895,-175.4461867
 1.7063900440104668E9,-207.5195687,-560.5661246,-1941.157673,-190.2861097
 1.7063900440104668E9,-213.9821159,-555.539699,-1912.913949,-166.1113964
 1.7063900440112655E9,-230.2581605,-600.7775289,-1976.103298,-179.0364907
 1.7063900440112655E9,-215.8969446,-568.7041469,-1950.97117,-165.8720428
 1.7063900440412157E9,-204.8866792,-535.9127041,-1892.090186,-147.6811695
 1.7063900440412157E9,-229.3007461,-581.3898875,-1957.673071,-186.9351594
 1.7063900440419116E9,-228.1039781,-593.3575674,-1983.283906,-204.1686184
 1.7063900440419116E9,-201.7750824,-538.7849472,-1897.834672,-144.5695727
 1.7063900440426557E9,-230.9762213,-577.0815228,-1937.806723,-190.0467561
 1.7063900440426557E9,-230.7368677,-603.649772,-1988.789039,-181.1906731
 1.706390044054803E9,-206.5621544,-555.0609918,-1929.908054,-167.3081644
 1.706390044054803E9,-221.1627238,-559.130003,-1910.759766,-170.1804076
 1.7063900440703344E9,-238.3961828,-602.9317113,-1994.054818,-221.1627238
 1.7063900440703344E9,-219.4872486,-580.6718267,-1970.598165,-177.8397227
 1.7063900440858576E9,-205.1260328,-543.5720192,-1907.887523,-152.9469486
 1.7063900440858576E9,-239.8323044,-599.5807609,-1966.529154,-192.2009385
 1.70639004408629E9,-198.9028392,-536.1520576,-1903.579158,-152.9469486
 1.70639004408629E9,-227.6252709,-578.9963515,-1926.557104,-170.8984684
 1.7063900440998075E9,-220.6840166,-594.3149818,-1976.582005,-184.0629162
 1.7063900440998075E9,-206.0834472,-556.736467,-1943.551209,-181.4300267
 1.7063900441155856E9,-218.2904806,-554.5822846,-1917.222313,-174.2494187
 1.7063900441155856E9,-241.0290723,-605.8039544,-1993.097404,-195.3125353
 1.706390044116246E9,-218.2904806,-579.4750587,-1963.417558,-178.3184299
 1.706390044116246E9,-210.1524583,-548.8377983,-1914.110717,-169.4623468
 1.7063900441298196E9,-227.1465637,-589.7672634,-1964.374972,-182.387441
 1.7063900441298196E9,-227.3859173,-601.4955897,-1989.746453,-192.2009385
 1.7063900441457677E9,-199.8602536,-539.503008,-1911.717181,-170.1804076
 1.7063900441457677E9,-211.8279335,-568.9435005,-1942.354441,-191.7222313
 1.7063900441463284E9,-227.6252709,-605.5646008,-1993.097404,-178.7971371
 1.7063900441463284E9,-222.838199,-572.773158,-1948.338281,-178.0790763
 1.706390044160117E9,-214.4608231,-559.130003,-1926.078396,-186.6958058
 1.706390044160117E9,-229.7794533,-599.1020537,-1999.320597,-225.9497957
 1.7063900441758852E9,-205.60474,-575.6454012,-1967.965276,-186.2170986
 1.7063900441758852E9,-198.9028392,-539.503008,-1900.467561,-155.5798382
 1.706390044176375E9,-222.5988454,-583.5440699,-1970.119458,-195.7912425
 1.706390044176375E9,-230.4975141,-601.0168825,-1994.054818,-200.0996072
 1.7063900441898515E9,-203.4505576,-548.3590911,-1917.70102,-175.6855403
 1.7063900441898515E9,-219.247895,-572.5338044,-1941.63638,-193.3977065
 1.7063900442055333E9,-235.0452324,-610.83038,-2003.628962,-208.2376295
 1.7063900442055333E9,-230.0188069,-580.1931195,-1951.210524,-204.1686184
 1.7063900442062688E9,-225.7104421,-573.4912188,-1924.642275,-174.0100651
 1.7063900442062688E9,-213.2640551,-589.5279098,-1985.198735,-181.1906731
 1.7063900442197983E9,-208.9556903,-579.2357051,-1967.725922,-181.4300267
 1.7063900442197983E9,-207.9982759,-553.146163,-1915.786192,-191.7222313
 1.7063900442354891E9,-220.9233702,-581.8685947,-1965.332386,-204.407972
 1.7063900442354891E9,-230.2581605,-604.84654,-1995.012232,-190.5254633
 1.706390044236216E9,-208.2376295,-553.6248702,-1925.120982,-184.3022698
 1.706390044236216E9,-222.838199,-578.7569979,-1951.449878,-194.1157673
 1.706390044250112E9,-238.87489,-622.079999,-2020.623067,-213.2640551
 1.706390044250112E9,-214.9395303,-581.1505339,-1968.683337,-209.9131047
 1.7063900442652423E9,-218.2904806,-571.8157436,-1933.019651,-202.7324968
 1.7063900442652423E9,-230.4975141,-612.0271479,-2001.953487,-225.7104421
 1.7063900442806349E9,-219.0085414,-590.9640314,-1971.316226,-187.6532202
 1.7063900442806349E9,-204.1686184,-548.5984447,-1911.717181,-168.0262252
 1.706390044281292E9,-234.8058788,-606.043308,-1972.752348,-205.1260328
 1.706390044281292E9,-232.4123428,-607.4794296,-2007.937327,-222.838199
 1.7063900442954829E9,-211.5885799,-551.9493951,-1919.615849,-169.4623468
 1.7063900442954829E9,-236.481354,-587.613081,-1942.115087,-187.6532202
 1.7063900442962015E9,-245.0980835,-620.883231,-2006.261851,-197.2273641
 1.7063900442962015E9,-216.854359,-573.4912188,-1950.97117,-185.7383914
 1.7063900443101125E9,-216.1362982,-566.5499645,-1923.68486,-177.1216619
 1.7063900443101125E9,-236.2420004,-612.7452087,-2001.953487,-208.9556903
 1.7063900443263488E9,-218.2904806,-593.596921,-1983.044553,-210.1524583
 1.7063900443263488E9,-217.3330662,-557.4545278,-1916.98296,-180.9513195
 1.7063900443406448E9,-241.2684259,-612.0271479,-1977.778773,-209.9131047
 1.7063900443406448E9,-234.3271716,-610.1123192,-2002.432194,-202.9718504
 1.7063900443412287E9,-210.8705191,-559.3693566,-1924.642275,-163.2391533
 1.7063900443412287E9,-220.6840166,-580.1931195,-1950.25311,-200.5783144
 1.706390044355491E9,-245.0980835,-630.6967285,-2007.697973,-203.4505576
 1.706390044355491E9,-216.6150054,-572.0550972,-1946.423452,-174.7281259
 1.7063900443561935E9,-236.481354,-578.2782907,-1932.780297,-186.2170986
 1.7063900443561935E9,-233.8484644,-614.8993911,-2003.389608,-233.3697572
 1.7063900443864305E9,-216.3756518,-584.7408379,-1970.358812,-196.5093033
 1.7063900443864305E9,-202.9718504,-549.0771519,-1899.749501,-144.8089263
 1.7063900443871036E9,-224.2743205,-589.7672634,-1961.742082,-173.2920043
 1.7063900443871036E9,-212.5459943,-590.4853242,-1979.454249,-172.5739436
 1.7063900443876836E9,-189.568049,-538.5455936,-1904.536573,-152.4682414
 1.7063900443876836E9,-204.407972,-566.3106109,-1929.908054,-177.3610155
 1.706390044400276E9,-236.2420004,-620.883231,-2003.389608,-212.5459943
 1.706390044400276E9,-195.5518889,-555.7790526,-1927.753872,-161.0849709
 1.7063900444155216E9,-217.0937126,-565.5925501,-1926.796457,-181.6693802
 1.7063900444155216E9,-225.4710885,-603.649772,-1984.480674,-187.174513
 1.7063900444162235E9,-214.7001767,-579.4750587,-1971.076873,-179.9939051
 1.7063900444162235E9,-219.4872486,-563.4383677,-1929.189993,-192.9189993
 1.7063900444463854E9,-253.2361058,-623.276767,-1990.943221,-213.0247015
 1.7063900444463854E9,-242.9439011,-621.3619382,-2013.442459,-211.8279335
 1.7063900444470465E9,-208.4769831,-555.539699,-1923.206153,-179.0364907
 1.7063900444470465E9,-219.0085414,-584.2621307,-1952.167938,-200.5783144
 1.7063900444476929E9,-251.7999842,-637.1592757,-2032.830101,-232.1729892
 1.7063900444476929E9,-217.8117734,-577.3208764,-1961.502729,-192.9189993
 1.7063900444597757E9,-216.854359,-569.9009148,-1932.30159,-190.0467561
 1.7063900444597757E9,-236.0026468,-614.8993911,-1995.969647,-207.7589223
 1.706390044475576E9,-211.3492263,-597.1872249,-1984.480674,-200.5783144
 1.706390044475576E9,-222.838199,-570.8583292,-1939.242844,-200.3389608
 1.7063900444762492E9,-250.6032162,-621.8406454,-2000.278012,-218.7691878
 1.7063900444762492E9,-255.6296418,-642.1857012,-2031.872686,-237.4387684
 1.7063900444899342E9,-232.4123428,-583.5440699,-1949.535049,-206.3228008
 1.7063900444899342E9,-246.0554979,-606.7613688,-1972.752348,-218.5298342
 1.7063900445059173E9,-251.0819234,-634.2870325,-2032.351394,-227.1465637
 1.7063900445059173E9,-246.0554979,-608.9155512,-1999.081244,-235.7632932
 1.7063900445063088E9,-220.6840166,-584.0227771,-1953.843414,-219.0085414
 1.7063900445063088E9,-267.357968,-646.0153587,-2030.675918,-237.1994148
 1.7063900445200007E9,-251.5606306,-629.2606069,-2019.186946,-229.0613925
 1.7063900445200007E9,-245.5767907,-604.6071864,-1977.300066,-243.1832547
 1.7063900445521264E9,-242.4651939,-627.1064246,-2006.740559,-245.0980835
 1.7063900445521264E9,-253.714813,-631.6541429,-2033.548162,-238.6355364
 1.706390044552635E9,-247.0129123,-603.8891256,-1983.283906,-240.071658
 1.706390044552635E9,-276.9321119,-642.4250548,-2028.282382,-286.2669022
 1.7063900445535748E9,-245.0980835,-635.0050933,-2030.675918,-233.1304036
 1.7063900445535748E9,-196.0305961,-560.0874174,-1943.311855,-180.7119659
 1.7063900445541985E9,-245.8161443,-598.8627001,-1969.162044,-228.1039781
 1.7063900445541985E9,-259.4592993,-651.5204915,-2059.39835,-289.8572062
 1.7063900445648973E9,-249.6458018,-618.4896951,-2018.947592,-244.8587299
 1.7063900445648973E9,-216.3756518,-568.4647933,-1937.088662,-198.1847785
 1.7063900445798657E9,-246.0554979,-620.6438774,-1995.012232,-230.7368677
 1.7063900445798657E9,-261.1347745,-635.7231541,-2033.787515,-248.6883875
 1.7063900445955455E9,-234.5665252,-590.4853242,-1976.342652,-241.7471331
 1.7063900445955455E9,-265.6824929,-631.8934965,-2012.006338,-262.3315425
 1.7063900445962155E9,-227.8646245,-618.0109879,-2012.724399,-213.0247015
 1.7063900445962155E9,-199.3815464,-576.6028156,-1960.305961,-198.6634856
 1.7063900446098952E9,-248.9277411,-590.7246778,-1960.305961,-225.9497957
 1.7063900446098952E9,-213.2640551,-593.8362746,-1991.421928,-212.0672871
 1.7063900446255815E9,-222.1201382,-612.0271479,-2014.16052,-239.3535972
 1.7063900446255815E9,-218.2904806,-562.4809533,-1938.764137,-213.0247015
 1.706390044626253E9,-212.3066407,-602.6923577,-1987.592271,-230.0188069
 1.706390044626253E9,-272.6237472,-655.5895026,-2061.791886,-283.394659
 1.7063900446403449E9,-220.6840166,-581.8685947,-1956.715657,-221.1627238
 1.7063900446403449E9,-215.1788839,-584.2621307,-1960.066607,-219.9659558
 1.7063900446557286E9,-250.3638626,-639.5528116,-2035.702344,-244.8587299
 1.7063900446557286E9,-224.7530277,-582.3473019,-1953.364706,-204.407972
 1.7063900446564088E9,-233.8484644,-595.5117497,-1980.651017,-264.7250785
 1.7063900446564088E9,-248.4490339,-633.0902645,-2040.250062,-274.5385759
 1.7063900446699662E9,-225.4710885,-623.7554742,-2026.1282,-252.2786914
 1.7063900446699662E9,-188.371281,-538.30624,-1900.706915,-175.2068331
 1.706390044685632E9,-263.5283105,-633.0902645,-2032.590747,-266.8792608
 1.706390044685632E9,-231.2155749,-616.5748663,-2027.803675,-237.9174756
 1.706390044686242E9,-210.6311655,-568.7041469,-1943.790563,-213.7427623
 1.706390044686242E9,-252.0393378,-608.1974904,-1981.847785,-234.087818
 1.7063900447001855E9,-251.321277,-640.510226,-2040.250062,-251.7999842
 1.7063900447001855E9,-212.0672871,-573.4912188,-1967.007861,-217.0937126
 1.706390044715516E9,-224.7530277,-594.5543354,-1987.831624,-267.1186144
 1.706390044715516E9,-251.0819234,-624.7128886,-2023.974018,-242.4651939
 1.7063900447161708E9,-199.3815464,-584.0227771,-1982.326492,-208.4769831
 1.7063900447161708E9,-206.0834472,-537.5881792,-1904.057865,-176.4036011
 1.706390044729977E9,-272.8631008,-665.4030001,-2060.355764,-298.2345821
 1.706390044729977E9,-216.854359,-612.5058551,-2013.203106,-234.3271716
 1.7063900447454536E9,-179.2758443,-539.9817152,-1906.451401,-182.8661482
 1.7063900447454536E9,-254.4328738,-605.8039544,-1972.273641,-232.1729892
 1.706390044746166E9,-248.2096803,-629.0212533,-2029.47915,-245.3374371
 1.706390044746166E9,-252.9967522,-623.276767,-2010.570216,-262.5708961
 1.7063900447599006E9,-199.8602536,-578.9963515,-1961.742082,-231.2155749
 1.7063900447599006E9,-274.5385759,-634.2870325,-2025.649493,-251.321277
