 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
 1.7081039038169703E9, -340.83952236175537, -1768.105022251606, -2220.7226744890213, -207.2802151441574
 1.7081039038169703E9, -415.0391374826431, -1675.7145337462425, -2165.91070073843, -419.10814863443375
 1.7081039038305516E9, -337.0098648071289, -1620.9025599956512, -2076.6318089962006, -442.08609396219254
 1.7081039038305516E9, -308.2874331474304, -1741.0580657720566, -2189.127999663353, -223.79561334848404
 1.7081039038461895E9, -403.0714576244354, -1724.0639603734016, -2216.6536633372307, -342.7543511390686
 1.7081039038461895E9, -374.5883795619011, -1612.0464769005775, -2089.556903243065, -493.54711735248566
 1.7081039038469205E9, -304.93648278713226, -1705.3943797945976, -2146.5230593681335, -288.42108458280563
 1.7081039038469205E9, -389.42830258607864, -1768.105022251606, -2239.6316086649895, -279.3256478905678
 1.708103903860641E9, -403.3108112215996, -1630.7160574793816, -2122.587699651718, -488.0419846177101
 1.708103903860641E9, -310.20226192474365, -1652.975942015648, -2096.7375111579895, -359.5091029405594
 1.7081039038762255E9, -345.14788711071014, -1771.9346798062325, -2223.594917654991, -215.41823744773865
 1.7081039038762255E9, -416.95396625995636, -1676.432594537735, -2166.3894079327583, -424.85263496637344
 1.7081039038769364E9, -337.72792559862137, -1624.2535103559494, -2074.238273024559, -438.25643640756607
 1.7081039038769364E9, -313.79256588220596, -1741.776126563549, -2191.042828440666, -218.52983421087265
 1.7081039038905451E9, -407.61917597055435, -1728.3723251223564, -2213.0633593797684, -341.796936750412
 1.7081039038905451E9, -377.2212691307068, -1610.6103553175926, -2085.009184896946, -500.4883716702461
 1.7081039039062245E9, -308.7661403417587, -1706.5911477804184, -2141.9753410220146, -285.0701342225075
 1.7081039039062245E9, -389.42830258607864, -1766.429547071457, -2245.8548021912575, -282.67659825086594
 1.7081039039069495E9, -413.6030158996582, -1645.316626906395, -2140.2998658418655, -505.51479721069336
 1.7081039039069495E9, -324.0847705602646, -1670.209401011467, -2118.7580420970917, -390.6250705718994
 1.7081039039205506E9, -359.9878101348877, -1787.9713708162308, -2245.376094996929, -235.04523241519928
 1.7081039039205506E9, -429.1609997153282, -1691.0331639647484, -2189.127999663353, -443.2828619480133
 1.7081039039362035E9, -341.3182295560837, -1630.7160574793816, -2090.035610437393, -457.4047241806984
 1.7081039039362035E9, -311.87773710489273, -1750.871563255787, -2194.1544252038, -223.79561334848404
 1.7081039039369893E9, -412.40624791383743, -1730.765861093998, -2212.58465218544, -345.8659479022026
 1.7081039039369893E9, -378.89674431085587, -1614.6793664693832, -2092.1897928118706, -502.1638468503952
 1.7081039039669428E9, -297.5165212750435, -1698.6924790740013, -2147.7198273539543, -289.85720616579056
 1.7081039039669428E9, -377.6999763250351, -1757.8128175735474, -2240.110315859318, -271.905686378479
 1.7081039039676857E9, -400.1992144584656, -1632.3915326595306, -2116.6038597226143, -485.8878022432327
 1.7081039039676857E9, -303.50036120414734, -1645.0772733092308, -2094.104621589184, -366.2110036611557
 1.708103903968433E9, -339.6427543759346, -1761.6424751281738, -2225.5097464323044, -214.70017665624619
 1.708103903968433E9, -415.99655187129974, -1677.3900089263916, -2167.8255295157433, -426.0494029521942
 1.7081039039807131E9, -324.32412415742874, -1610.8497089147568, -2072.56279784441, -444.4796299338341
 1.7081039039807131E9, -308.04807955026627, -1740.3400049805641, -2184.1015741229057, -217.33306622505188
 1.7081039039962428E9, -400.43856805562973, -1720.4736564159393, -2211.148530602455, -338.92469358444214
 1.7081039039962428E9, -358.3123349547386, -1595.0523715019226, -2073.0415050387383, -483.9729734659195
 1.7081039039969733E9, -291.0539741516113, -1693.666053533554, -2131.2044291496277, -270.9482719898224
 1.7081039039969733E9, -371.4767827987671, -1750.3928560614586, -2225.031039237976, -255.86899536848068
 1.708103904010556E9, -393.97602093219757, -1625.210924744606, -2110.141312599182, -475.5955975651741
 1.708103904010556E9, -297.75587487220764, -1642.205030143261, -2089.796256840229, -354.243323802948
 1.7081039040262337E9, -337.72792559862137, -1765.7114862799644, -2223.116210460663, -208.23762953281403
 1.7081039040262337E9, -413.6030158996582, -1669.9700474143028, -2168.0648831129074, -417.911380648613
 1.708103904026938E9, -324.0847705602646, -1613.2432448863983, -2074.238273024559, -432.03324288129807
 1.708103904026938E9, -302.30359321832657, -1736.5103474259377, -2182.1867453455925, -207.04086154699326
 1.7081039040405488E9, -399.9598608613014, -1718.0801204442978, -2201.0956795215607, -332.46214646101
 1.7081039040405488E9, -361.18457812070847, -1597.9246146678925, -2076.3924553990364, -483.25491267442703
 1.708103904056242E9, -284.8307806253433, -1685.0493240356445, -2130.9650755524635, -267.1186144351959
 1.708103904056242E9, -363.33876049518585, -1745.3664305210114, -2224.5523320436478, -250.6032162308693
 1.7081039040569594E9, -387.9921810030937, -1612.76453769207, -2112.0561413764954, -471.76594001054764
 1.7081039040569594E9, -290.8146205544472, -1633.8276542425156, -2078.3072841763496, -343.9511191248894
 1.708103904070549E9, -324.80283135175705, -1752.3076848387718, -2207.558226644993, -188.84998816251755
 1.708103904070549E9, -395.4121425151825, -1658.9597819447517, -2146.7624129652977, -400.1992144584656
 1.7081039040862267E9, -314.27127307653427, -1602.2329794168472, -2057.7228748202324, -419.10814863443375
 1.7081039040862267E9, -296.55910688638687, -1728.6116787195206, -2173.330662250519, -202.97185039520264
 1.7081039040870075E9, -384.8805842399597, -1702.0434294342995, -2189.6067068576813, -314.7499802708626
 1.7081039040870075E9, -351.131727039814, -1582.8453380465508, -2057.00481402874, -466.2608072757721
 1.7081039041005316E9, -275.73534393310547, -1673.0816441774368, -2120.672870874405, -252.03933781385422
 1.7081039041005316E9, -369.3226004242897, -1739.6219441890717, -2218.3291385173798, -236.4813539981842
 1.7081039041162612E9, -386.79541301727295, -1612.76453769207, -2103.439411878586, -463.6279177069664
 1.7081039041162612E9, -293.44751012325287, -1634.3063614368439, -2083.0943561196327, -344.4298263192177
 1.7081039041169555E9, -323.84541696310043, -1757.334110379219, -2215.45689535141, -191.48287773132324
 1.7081039041169555E9, -407.61917597055435, -1674.5177657604218, -2167.586175918579, -410.25206553936005
 1.708103904130626E9, -327.6750745177269, -1613.2432448863983, -2076.3924553990364, -425.81004935503006
 1.708103904130626E9, -307.09066516160965, -1744.1696625351906, -2186.7344636917114, -206.8015079498291
 1.708103904146237E9, -397.3269712924957, -1721.1917172074318, -2209.473055422306, -327.91442811489105
 1.708103904146237E9, -365.49294286966324, -1611.5677697062492, -2076.8711625933647, -476.31365835666656
 1.7081039041469505E9, -280.2830622792244, -1680.0228984951973, -2118.5186884999275, -260.17736011743546
 1.7081039041469505E9, -363.57811409235, -1737.9464690089226, -2220.9620280861855, -244.8587298989296
 1.7081039041606948E9, -375.0670867562294, -1605.8232833743095, -2096.258803963661, -455.250541806221
 1.7081039041606948E9, -279.0862942934036, -1625.9289855360985, -2071.126676261425, -327.6750745177269
 1.7081039041762116E9, -322.16994178295135, -1742.7335409522057, -2200.138265132904, -176.88230830430984
 1.7081039041762116E9, -408.3372367620468, -1666.6190970540047, -2166.150054335594, -414.799783885479
 1.708103904177028E9, -303.50036120414734, -1592.419481933117, -2052.696449279785, -408.3372367620468
 1.708103904177028E9, -262.570896089077, -1697.9744182825089, -2142.2146946191788, -163.95721405744553
 1.708103904190543E9, -359.74845653772354, -1681.219666481018, -2169.9797118902206, -290.33591336011887
 1.708103904190543E9, -329.350549697876, -1573.989254951477, -2050.0635597109795, -458.362138569355
 1.7081039042062504E9, -257.54447054862976, -1658.2417211532593, -2095.0620359778404, -222.12013816833496
 1.7081039042062504E9, -322.8880025744438, -1703.4795510172844, -2180.9899773597717, -208.9556903243065
 1.7081039042069757E9, -349.4562518596649, -1581.8879236578941, -2078.0679305791855, -442.804154753685
 1.7081039042069757E9, -273.3418079614639, -1616.5941952466965, -2062.7493003606796, -319.7764058113098
 1.708103904220575E9, -300.6281180381775, -1725.9787891507149, -2186.255756497383, -163.47850686311722
 1.708103904220575E9, -371.71613639593124, -1639.332786977291, -2131.2044291496277, -381.05092668533325
 1.708103904236214E9, -281.47983026504517, -1574.2286085486412, -2032.351393520832, -395.8908497095108
 1.708103904236214E9, -264.2463712692261, -1700.6073078513145, -2157.0546176433563, -184.06291621923447
 1.7081039042369406E9, -364.7748820781708, -1690.0757495760918, -2173.809369444847, -292.2507421374321
 1.7081039042369406E9, -322.64864897727966, -1558.1919175386429, -2028.7610895633698, -432.7513036727905
 1.708103904250524E9, -254.43287378549576, -1661.5926715135574, -2098.1736327409744, -228.82203888893127
 1.708103904250524E9, -335.0950360298157, -1716.4046452641487, -2191.7608892321587, -214.93953025341034
 1.708103904266233E9, -350.6530198454857, -1585.9569348096848, -2080.9401737451553, -437.77772921323776
 1.708103904266233E9, -259.69865292310715, -1606.0626369714737, -2057.244167625904, -316.6648090481758
 1.7081039042669709E9, -300.1494108438492, -1726.6968499422073, -2190.564121246338, -157.2553133368492
 1.7081039042669709E9, -355.6794453859329, -1619.4664384126663, -2113.013555765152, -359.26974934339523
 1.7081039042806373E9, -283.3946590423584, -1571.3563653826714, -2030.1972111463547, -392.06119215488434
 1.7081039042806373E9, -261.3741281032562, -1699.4105398654938, -2151.0707777142525, -174.4887723326683
 1.7081039043127844E9, -346.58400869369507, -1671.884876191616, -2163.03845757246, -285.78819501399994
 1.7081039043127844E9, -322.64864897727966, -1564.415111064911, -2043.6010125875473, -449.027348279953
 1.7081039043133588E9, -251.5606306195259, -1655.6088315844536, -2106.0723014473915, -237.91747558116913
 1.7081039043133588E9, -332.70150005817413, -1714.7291700839996, -2202.2924475073814, -224.5136741399765
 1.7081039043140893E9, -353.2859094142914, -1590.2652995586395, -2077.589223384857, -441.1286795735359
 1.7081039043140893E9, -257.3051169514656, -1607.4987585544586, -2047.909377336502, -317.1435162425041
 1.708103904314808E9, -292.01138854026794, -1721.431070804596, -2184.1015741229057, -165.39333564043045
 1.708103904314808E9, -362.6206997036934, -1628.0831679105759, -2129.7683075666428, -375.30644035339355
 1.7081039043255465E9, -275.9746975302696, -1560.5854535102844, -2023.7346640229225, -386.0773522257805
 1.7081039043255465E9, -260.17736011743546, -1694.6234679222107, -2141.4966338276863, -171.3771755695343
 1.7081039043405335E9, -349.21689826250076, -1670.209401011467, -2162.0810431838036, -289.37849897146225
 1.7081039043405335E9, -318.3402842283249, -1556.2770887613297, -2035.462990283966, -445.67639791965485
 1.7081039043562415E9, -244.14066910743713, -1647.9495164752007, -2097.694925546646, -230.7368676662445
 1.7081039043562415E9, -323.84541696310043, -1703.7189046144485, -2187.452524483204, -215.41823744773865
 1.708103904356949E9, -348.25948387384415, -1581.4092164635658, -2087.6420744657516, -448.5486410856247
 1.708103904356949E9, -252.27869141101837, -1598.642675459385, -2056.5261068344116, -318.8189914226532
 1.7081039043705823E9, -299.910057246685, -1722.3884851932526, -2184.1015741229057, -157.73402053117752
 1.7081039043705823E9, -366.689710855484, -1627.3651071190834, -2126.6567108035088, -381.05092668533325
 1.7081039043862193E9, -291.0539741516113, -1575.425376534462, -2044.0797197818756, -404.50757920742035
 1.7081039043862193E9, -273.1024543642998, -1704.6763190031052, -2164.474579155445, -189.32869535684586
 1.708103904386937E9, -369.801307618618, -1688.6396279931068, -2178.117734193802, -305.8938971757889
 1.708103904386937E9, -334.13762164115906, -1571.3563653826714, -2046.233902156353, -453.8144202232361
 1.7081039044005325E9, -254.91158097982407, -1656.8055995702744, -2098.891693532467, -229.54009968042374
 1.7081039044005325E9, -339.1640471816063, -1717.6014132499695, -2197.7447291612625, -226.18914932012558
 1.7081039044162989E9, -362.86005330085754, -1589.7865923643112, -2091.232378423214, -446.8731659054756
 1.7081039044162989E9, -274.29922235012054, -1614.440012872219, -2061.552532374859, -322.8880025744438
 1.7081039044169743E9, -303.7397148013115, -1728.1329715251923, -2194.8724859952927, -171.3771755695343
 1.7081039044169743E9, -368.12583243846893, -1631.1947646737099, -2130.9650755524635, -385.83799862861633
 1.7081039044305372E9, -293.2081565260887, -1575.9040837287903, -2035.9416974782944, -403.55016481876373
 1.7081039044305372E9, -279.56500148773193, -1705.873086988926, -2156.815264046192, -182.8661482334137
 1.7081039044462287E9, -380.09351229667664, -1697.9744182825089, -2186.4951100945473, -311.6383835077286
 1.7081039044462287E9, -337.9672791957855, -1575.1860229372978, -2052.9358028769493, -464.34597849845886
 1.7081039044469447E9, -264.4857248663902, -1663.2681466937065, -2110.6200197935104, -244.14066910743713
 1.7081039044469447E9, -344.66917991638184, -1727.893617928028, -2212.1059449911118, -246.29485148191452
 1.708103904460529E9, -377.2212691307068, -1606.541344165802, -2102.481997489929, -464.82468569278717
 1.708103904460529E9, -287.463670194149, -1634.545715034008, -2084.0517705082893, -339.88210797309875
 1.7081039044762516E9, -308.2874331474304, -1737.2284082174301, -2204.2072762846947, -178.79713708162308
 1.7081039044762516E9, -382.4870482683182, -1647.4708092808723, -2141.9753410220146, -394.9334353208542
 1.7081039044770157E9, -313.5532122850418, -1600.5575042366982, -2066.8183115124702, -428.44293892383575
 1.7081039044770157E9, -286.26690220832825, -1716.883352458477, -2166.8681151270866, -189.0893417596817
 1.7081039044905353E9, -389.1889489889145, -1704.6763190031052, -2184.819634914398, -308.2874331474304
 1.7081039044905353E9, -343.7117655277252, -1580.212448477745, -2066.8183115124702, -472.4840008020401
 1.7081039045062344E9, -263.28895688056946, -1662.550085902214, -2104.8755334615707, -232.8910500407219
 1.7081039045062344E9, -354.00397020578384, -1728.3723251223564, -2205.1646906733513, -230.49751406908035
 1.7081039045069573E9, -366.2110036611557, -1598.642675459385, -2089.556903243065, -453.0963594317436
 1.7081039045069573E9, -266.6399072408676, -1610.8497089147568, -2064.664129137993, -329.8292568922043
 1.7081039045206091E9, -302.30359321832657, -1725.7394355535507, -2197.02666836977, -173.77071154117584
 1.7081039045206091E9, -384.16252344846725, -1642.9230909347534, -2139.8211586475372, -395.8908497095108
 1.70810390453628E9, -306.8513115644455, -1594.8130179047585, -2050.781620502472, -414.799783885479
 1.70810390453628E9, -281.9585374593735, -1714.2504628896713, -2166.150054335594, -192.44029211997986
 1.7081039045369976E9, -363.0994068980217, -1681.4590200781822, -2175.7241982221603, -306.3726043701172
 1.7081039045369976E9, -348.4988374710083, -1582.6059844493866, -2064.4247755408287, -474.39882957935333
 1.7081039045505788E9, -262.33154249191284, -1659.9171963334084, -2110.141312599182, -239.83230435848236
 1.7081039045505788E9, -336.29180401563644, -1713.0536949038506, -2195.111839592457, -226.42850291728973
 1.7081039045662289E9, -376.98191553354263, -1608.216819345951, -2103.439411878586, -465.7821000814438
 1.7081039045662289E9, -281.47983026504517, -1624.7322175502777, -2070.1692618727684, -329.1111961007118
 1.7081039045669537E9, -318.10093063116074, -1737.2284082174301, -2203.010508298874, -178.31842988729477
 1.7081039045669537E9, -386.31670582294464, -1647.9495164752007, -2137.66697627306, -385.11993783712387
 1.7081039045805426E9, -314.7499802708626, -1599.6000898480415, -2049.8242061138153, -407.8585295677185
 1.7081039045805426E9, -288.89979177713394, -1723.8246067762375, -2176.681612610817, -191.96158492565155
 1.7081039045962784E9, -383.20510905981064, -1698.213771879673, -2191.2821820378304, -314.27127307653427
 1.7081039045962784E9, -344.66917991638184, -1578.7763268947601, -2057.00481402874, -460.5163209438324
 1.7081039045969996E9, -259.9380065202713, -1661.1139643192291, -2106.55100864172, -241.98648673295975
 1.7081039045969996E9, -342.7543511390686, -1716.4046452641487, -2197.02666836977, -230.2581604719162
 1.7081039046105447E9, -377.2212691307068, -1600.0787970423698, -2088.5994888544083, -449.9847626686096
 1.7081039046105447E9, -289.85720616579056, -1635.981836616993, -2076.8711625933647, -338.2066327929497
 1.708103904626262E9, -304.45777559280396, -1731.2445682883263, -2192.478950023651, -174.72812592983246
 1.708103904626262E9, -392.7792529463768, -1651.539820432663, -2150.113363325596, -402.1140432357788
 1.708103904626976E9, -307.09066516160965, -1595.531078696251, -2059.3983500003815, -424.134574174881
 1.708103904626976E9, -285.78819501399994, -1717.8407668471336, -2166.3894079327583, -191.7222313284874
 1.7081039046405437E9, -387.9921810030937, -1705.873086988926, -2194.3937788009644, -316.90416264533997
 1.7081039046405437E9, -353.7646166086197, -1588.1111171841621, -2060.5951179862022, -464.1066249012947
 1.708103904656214E9, -274.29922235012054, -1676.6719481348991, -2118.7580420970917, -254.1935201883316
 1.708103904656214E9, -360.9452245235443, -1737.7071154117584, -2217.8504313230515, -242.94390112161636
 1.7081039046570256E9, -367.40777164697647, -1597.9246146678925, -2087.4027208685875, -446.3944587111473
 1.7081039046570256E9, -279.0862942934036, -1619.7057920098305, -2060.116410791874, -317.1435162425041
 1.7081039046705585E9, -313.0745050907135, -1729.329739511013, -2191.5215356349945, -170.41976118087769
 1.7081039046705585E9, -391.3431313633919, -1648.428223669529, -2139.1030978560448, -392.7792529463768
 1.7081039046862357E9, -307.09066516160965, -1589.7865923643112, -2051.4996812939644, -407.3798223733902
 1.7081039046862357E9, -288.6604381799698, -1718.7981812357903, -2160.4055680036545, -187.65322017669678
 1.7081039046869829E9, -382.00834107398987, -1700.6073078513145, -2190.803474843502, -312.83515149354935
 1.7081039046869829E9, -347.0627158880234, -1584.760166823864, -2065.8608971238136, -472.0052936077118
 1.7081039047006536E9, -273.3418079614639, -1679.0654841065407, -2119.476102888584, -247.73097306489944
 1.7081039047006536E9, -363.33876049518585, -1739.8612977862358, -2220.243967294693, -242.7045475244522
 1.7081039047162051E9, -381.7689874768257, -1606.0626369714737, -2099.370400726795, -459.79826015233994
 1.7081039047162051E9, -286.26690220832825, -1630.4767038822174, -2082.3762953281403, -341.3182295560837
 1.70810390471698E9, -324.0847705602646, -1748.7173808813095, -2208.5156410336494, -183.10550183057785
 1.70810390471698E9, -398.0450320839882, -1657.2843067646027, -2152.5068992972374, -403.0714576244354
 1.7081039047305655E9, -319.53705221414566, -1602.9510402083397, -2061.791885972023, -421.26233100891113
 1.7081039047305655E9, -300.1494108438492, -1731.7232754826546, -2176.681612610817, -198.18477845191956
 1.7081039047618868E9, -393.7366673350334, -1707.548562169075, -2201.574386715889, -320.73382019996643
 1.7081039047618868E9, -358.3123349547386, -1589.7865923643112, -2069.69055467844, -473.920122385025
 1.7081039047625854E9, -360.9452245235443, -1738.9038833975792, -2220.483320891857, -245.09808349609375
 1.7081039047625854E9, -389.42830258607864, -1615.876134455204, -2106.0723014473915, -474.1594759821892
 1.708103904763348E9, -297.75587487220764, -1641.4869693517685, -2083.333709716797, -355.44009178876877
 1.708103904763348E9, -325.76024574041367, -1753.5044528245926, -2215.2175417542458, -193.15835291147232
 1.7081039047755473E9, -396.8482640981674, -1661.5926715135574, -2153.9430208802223, -404.98628640174866
 1.7081039047755473E9, -317.6222234368324, -1602.7116866111755, -2060.8344715833664, -421.9803918004036
 1.70810390479119E9, -299.6707036495209, -1731.005214691162, -2183.3835133314133, -204.88667917251587
 1.70810390479119E9, -390.86442416906357, -1707.0698549747467, -2197.9840827584267, -322.8880025744438
 1.7081039047919142E9, -362.1419925093651, -1596.0097858905792, -2076.1531018018723, -478.7071943283081
 1.7081039047919142E9, -293.686863720417, -1696.538296699524, -2138.8637442588806, -272.8631007671356
 1.7081039048055804E9, -380.8115730881691, -1756.3766959905624, -2231.254232764244, -257.7838241457939
 1.7081039048055804E9, -403.0714576244354, -1633.109593451023, -2123.784467637539, -484.21232706308365
 1.7081039048211849E9, -306.8513115644455, -1651.7791740298271, -2100.567168712616, -359.26974934339523
 1.7081039048211849E9, -352.0891414284706, -1776.9611053466797, -2239.152901470661, -216.1362982392311
 1.708103904821926E9, -425.33134216070175, -1686.7247992157936, -2179.0751485824585, -433.469364464283
 1.708103904821926E9, -344.908533513546, -1626.647046327591, -2088.12078166008, -447.83058029413223
 1.7081039048356397E9, -316.1861018538475, -1750.1535024642944, -2198.462789952755, -226.18914932012558
 1.7081039048356397E9, -413.84236949682236, -1730.2871538996696, -2217.371724128723, -339.88210797309875
 1.7081039048512137E9, -383.20510905981064, -1613.0038912892342, -2088.12078166008, -496.4193605184555
 1.7081039048512137E9, -309.9629083275795, -1700.6073078513145, -2144.6082305908203, -281.47983026504517
 1.7081039048519435E9, -390.1463633775711, -1762.1211823225021, -2238.1954870820045, -268.3153824210167
 1.7081039048519435E9, -413.6030158996582, -1640.0508477687836, -2126.1780036091805, -494.02582454681396
 1.7081039048655283E9, -314.7499802708626, -1660.3959035277367, -2101.2852295041084, -366.45035725831985
 1.7081039048655283E9, -354.00397020578384, -1778.6365805268288, -2231.254232764244, -215.6575910449028
 1.708103904881284E9, -427.7248781323433, -1683.3738488554955, -2171.6551870703697, -427.00681734085083
 1.708103904881284E9, -341.55758315324783, -1621.8599743843079, -2079.025344967842, -440.41061878204346
 1.7081039048819509E9, -316.6648090481758, -1747.0419057011604, -2192.9576572179794, -219.48724859952927
 1.7081039048819509E9, -399.24180006980896, -1720.9523636102676, -2209.233701825142, -333.8982680439949
 1.7081039048955247E9, -368.12583243846893, -1602.2329794168472, -2076.3924553990364, -486.84521663188934
 1.7081039048955247E9, -293.44751012325287, -1695.8202359080315, -2134.3160259127617, -268.794089615345
 1.708103904911254E9, -381.2902802824974, -1753.983160018921, -2230.7755255699158, -255.62964177131653
 1.708103904911254E9, -406.9011151790619, -1629.758643090725, -2117.800627708435, -478.7071943283081
 1.708103904911964E9, -311.87773710489273, -1652.2578812241554, -2098.891693532467, -359.0303957462311
 1.708103904911964E9, -343.47241193056107, -1774.5675693750381, -2229.818111181259, -207.75892233848572
 1.7081039049255712E9, -418.8687950372696, -1680.2622520923615, -2172.6126014590263, -427.7248781323433
 1.7081039049255712E9, -337.4885720014572, -1623.0567423701286, -2084.2911241054535, -441.8467403650284
 1.708103904941183E9, -324.32412415742874, -1755.1799280047417, -2200.8563259243965, -224.0349669456482
 1.708103904941183E9, -416.2359054684639, -1735.7922866344452, -2221.2013816833496, -350.6530198454857
 1.7081039049419384E9, -379.8541586995125, -1616.1154880523682, -2090.99302482605, -500.0096644759178
 1.7081039049419384E9, -300.6281180381775, -1705.1550261974335, -2145.0869377851486, -277.41081911325455
 1.7081039049555452E9, -384.8805842399597, -1766.9082542657852, -2245.376094996929, -272.14503997564316
 1.7081039049555452E9, -408.09788316488266, -1639.5721405744553, -2131.92248994112, -493.7864709496498
 1.708103904971227E9, -307.56937235593796, -1661.3533179163933, -2108.465837419033, -368.8438932299614
 1.708103904971227E9, -345.3872407078743, -1772.4133870005608, -2233.88712233305, -213.74276226758957
 1.7081039049719071E9, -412.6456015110016, -1676.1932409405708, -2174.5274302363396, -427.96423172950745
 1.7081039049719071E9, -332.9408536553383, -1617.551609635353, -2078.546637773514, -439.45320439338684
 1.7081039049855628E9, -308.04807955026627, -1742.9728945493698, -2197.5053755640984, -220.44466298818588
 1.7081039049855628E9, -405.9437007904053, -1729.0903859138489, -2218.568492114544, -348.4988374710083
 1.7081039050012505E9, -367.6471252441406, -1607.0200513601303, -2082.8550025224686, -494.2651781439781
 1.7081039050012505E9, -292.7294493317604, -1701.0860150456429, -2149.1559489369392, -274.5385759472847
 1.7081039050019748E9, -381.05092668533325, -1762.8392431139946, -2240.8283766508102, -264.96443206071854
 1.7081039050019748E9, -401.1566288471222, -1635.2637758255005, -2122.8270532488823, -483.25491267442703
 1.7081039050155532E9, -302.7823004126549, -1648.428223669529, -2099.6097543239594, -359.74845653772354
 1.7081039050155532E9, -342.99370473623276, -1768.5837294459343, -2226.9458680152893, -204.40797197818756
 1.7081039050312536E9, -412.88495510816574, -1673.5603513717651, -2165.91070073843, -410.9701263308525
 1.7081039050312536E9, -330.7866712808609, -1610.8497089147568, -2065.142836332321, -423.8952205777168
 1.7081039050320103E9, -310.4416155219078, -1738.9038833975792, -2179.793209373951, -206.08344715833664
 1.7081039050320103E9, -404.98628640174866, -1719.7555956244469, -2203.9679226875305, -326.7176601290703
 1.7081039050455503E9, -369.56195402145386, -1604.3871617913246, -2072.0840906500816, -482.7762054800987
 1.7081039050455503E9, -295.8410460948944, -1697.2563574910164, -2133.358611524105, -267.59732162952423
 1.7081039050612411E9, -386.31670582294464, -1760.6850607395172, -2230.7755255699158, -260.4167137145996
 1.7081039050612411E9, -410.9701263308525, -1637.8966653943062, -2120.4335172772408, -490.6748741865158
 1.7081039050619667E9, -304.2184219956398, -1647.7101628780365, -2093.147207200527, -360.70587092638016
 1.7081039050619667E9, -343.2330583333969, -1772.1740334033966, -2224.791685640812, -210.15245831012726
 1.7081039050756528E9, -420.54427021741867, -1681.6983736753464, -2170.697772681713, -434.18742525577545
 1.7081039050756528E9, -329.58990329504013, -1621.1419135928154, -2075.43504101038, -441.6073867678642
 1.7081039050912545E9, -306.3726043701172, -1744.887723326683, -2187.691878080368, -216.85435903072357
 1.7081039050912545E9, -400.6779216527939, -1720.2343028187752, -2211.6272377967834, -332.9408536553383
 1.7081039050919907E9, -373.6309651732445, -1610.6103553175926, -2083.812416911125, -493.3077637553215
 1.7081039050919907E9, -298.9526428580284, -1699.889247059822, -2144.8475841879845, -274.29922235012054
 1.7081039051055486E9, -386.5560594201088, -1759.9669999480247, -2237.9561334848404, -264.7250784635544
 1.7081039051055486E9, -414.32107669115067, -1638.8540797829628, -2120.4335172772408, -486.1271558403969
 1.7081039051212845E9, -320.4944666028023, -1664.4649146795273, -2104.3968262672424, -361.6632853150368
 1.7081039051212845E9, -352.0891414284706, -1778.1578733325005, -2235.3232439160347, -213.50340867042542
 1.7081039051220052E9, -423.17715978622437, -1682.8951416611671, -2173.0913086533546, -422.4590989947319
 1.7081039051220052E9, -334.61632883548737, -1621.8599743843079, -2077.8285769820213, -441.8467403650284
 1.7081039051355858E9, -317.6222234368324, -1751.5896240472794, -2191.5215356349945, -217.33306622505188
 1.7081039051355858E9, -413.84236949682236, -1730.765861093998, -2214.260127365589, -339.6427543759346
 1.708103905151262E9, -373.6309651732445, -1607.2594049572945, -2079.7434057593346, -487.80263102054596
 1.708103905151262E9, -297.27716767787933, -1697.0170038938522, -2132.8799043297768, -265.44313925504684
 1.7081039051519723E9, -383.68381625413895, -1754.4618672132492, -2231.254232764244, -255.86899536848068
 1.7081039051519723E9, -397.3269712924957, -1624.7322175502777, -2118.039981305599, -477.98913353681564
 1.70810390516553E9, -301.34617882966995, -1646.992102086544, -2090.5143176317215, -357.11556696891785
 1.70810390516553E9, -335.0950360298157, -1763.317950308323, -2218.807845711708, -201.29637521505356
 1.7081039051812644E9, -412.1668943166733, -1673.0816441774368, -2162.0810431838036, -420.54427021741867
 1.7081039051812644E9, -325.5208921432495, -1615.6367808580399, -2072.56279784441, -438.25643640756607
 1.7081039051820076E9, -310.20226192474365, -1751.3502704501152, -2194.6331323981285, -219.00854140520096
 1.7081039051820076E9, -405.9437007904053, -1728.3723251223564, -2217.8504313230515, -346.58400869369507
 1.708103905195536E9, -376.5032083392143, -1612.2858304977417, -2093.3865607976913, -501.2064324617386
 1.708103905195536E9, -307.3300187587738, -1721.9097779989243, -2153.703667283058, -287.70302379131317
 1.70810390521141E9, -393.01860654354095, -1776.003690958023, -2252.796056509018, -276.45340472459793
 1.70810390521141E9, -413.1243087053299, -1641.2476157546043, -2128.571539580822, -493.06841015815735
 1.7081039052120872E9, -311.87773710489273, -1660.874610722065, -2101.0458759069443, -363.0994068980217
 1.7081039052120872E9, -346.8233622908592, -1774.8069229722023, -2229.578757584095, -211.82793349027634
 1.70810390522555E9, -422.69845259189606, -1678.108069717884, -2175.484844624996, -437.5383756160736
 1.70810390522555E9, -330.3079640865326, -1615.876134455204, -2073.5202122330666, -441.1286795735359
 1.708103905241271E9, -306.61195796728134, -1746.323844909668, -2187.931231677532, -215.41823744773865
 1.708103905241271E9, -406.9011151790619, -1724.54266756773, -2210.1911162137985, -340.36081516742706
