 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3,Label
1706387777.664476,-566.7893180847168,-723.0872170329094,-545.9655551314354,-424.134574174881,0
1706387777.664476,0.0,0.0,0.0,0.0,0
1706387777.7072198,-472.9627079963684,-716.1459627151489,-546.2049087285995,-297.0378140807152,0
1706387777.7072198,-591.4427385926247,-726.4381673932076,-543.811372756958,-445.4370443224907,0
1706387777.7218528,-542.8539583683014,-734.5761896967888,-552.1887486577034,-421.74103820323944,0
1706387777.7218528,-453.57506662607193,-720.6936810612679,-554.3429310321808,-291.2933277487755,0
1706387777.736334,-555.5396990180016,-722.1298026442528,-558.4119421839714,-401.6353360414505,0
1706387777.736334,-590.7246778011322,-747.5012839436531,-556.7364670038223,-472.4840008020401,0
1706387777.7370768,-468.4149896502495,-736.9697256684303,-563.1990141272545,-329.350549697876,0
1706387777.7370768,-518.4398914575577,-725.7201066017151,-553.14616304636,-345.14788711071014,0
1706387777.751202,-606.5220152139664,-737.6877864599228,-556.7364670038223,-478.4678407311439,0
1706387777.751202,-500.7277252674103,-738.8845544457436,-565.8319036960602,-376.024501144886,0
1706387777.766373,-477.9891335368157,-723.5659242272377,-554.3429310321808,-308.04807955026627,0
1706387777.766373,-596.9478713274002,-736.7303720712662,-548.3590911030769,-452.6176522374153,0
1706387777.767134,-544.5294335484505,-741.038736820221,-552.6674558520317,-427.96423172950745,0
1706387777.767134,-449.2667018771171,-718.5394986867905,-550.5132734775543,-290.0965597629547,0
1706387777.7806954,-548.3590911030769,-718.5394986867905,-547.6410303115845,-394.9334353208542,0
1706387777.7806954,-568.4647932648659,-726.6775209903717,-544.5294335484505,-457.8834313750267,0
1706387777.797443,-454.7718346118927,-724.7626922130585,-550.2739198803902,-318.10093063116074,0
1706387777.797443,-511.4986371397972,-719.4969130754471,-544.2900799512863,-337.72792559862137,0
1706387777.7978592,-600.7775288820267,-735.2942504882812,-546.4442623257637,-475.3562439680099,0
1706387777.7978592,-501.92449325323105,-739.1239080429077,-551.4706878662109,-366.92906445264816,0
1706387777.827181,-472.0052936077118,-717.1033771038055,-542.8539583683014,-293.686863720417,0
1706387777.827181,-602.6923576593399,-741.2780904173851,-547.6410303115845,-442.804154753685,0
1706387777.8278391,-549.3165054917336,-740.3206760287285,-551.9493950605392,-421.5016846060753,0
1706387777.8278391,-459.0801993608475,-726.6775209903717,-554.8216382265091,-291.7720349431038,0
1706387777.8285556,-562.0022461414337,-730.267824947834,-557.9332349896431,-390.8644241690636,0
1706387777.8285556,-600.0594680905342,-754.9212454557419,-564.6351357102394,-470.56917202472687,0
1706387777.8406248,-474.39882957935333,-744.6290407776833,-557.2151741981506,-325.5208921432495,0
1706387777.8406248,-520.5940738320351,-730.7465321421623,-554.3429310321808,-343.47241193056107,0
1706387777.8563063,-609.6336119771004,-744.3896871805191,-557.6938813924789,-471.7659400105477,0
1706387777.8563063,-505.2754436135292,-742.4748584032059,-560.805478155613,-367.6471252441406,0
1706387777.8570335,-477.031719148159,-722.8478634357452,-546.4442623257637,-301.5855324268341,0
1706387777.8570335,-592.6395065784454,-731.7039465308189,-547.1623231172562,-443.52221554517746,0
1706387777.8721373,-540.699775993824,-741.038736820221,-544.7687871456146,-417.911380648613,0
1706387777.8721373,-456.4473097920418,-721.8904490470886,-547.4016767144203,-292.01138854026794,0
1706387777.8862936,-551.2313342690468,-716.6246699094772,-536.1520576477051,-386.31670582294464,0
1706387777.8862936,-575.8847547769547,-734.8155432939529,-543.5720191597939,-457.4047241806984,0
1706387777.8870246,-452.138945043087,-719.0182058811188,-545.0081407427788,-306.13325077295303,0
1706387777.8870246,-503.5999684333801,-714.9491947293282,-540.4604223966599,-333.8982680439949,0
1706387777.9008565,-591.4427385926247,-731.7039465308189,-546.922969520092,-465.7821000814438,0
1706387777.9008565,-489.95681339502335,-732.6613609194756,-547.1623231172562,-361.18457812070847,0
1706387777.9162955,-469.8511112332344,-719.0182058811188,-546.2049087285995,-303.02165400981903,0
1706387777.9162955,-594.3149817585945,-730.267824947834,-553.14616304636,-448.5486410856247,0
1706387777.9170208,-549.0771518945694,-744.3896871805191,-561.0448317527771,-427.48552453517914,0
1706387777.9170208,-463.38856410980225,-729.0710569620132,-557.9332349896431,-301.1068252325058,0
1706387777.9306517,-566.5499644875526,-733.379421710968,-557.6938813924789,-402.35339683294296,0
1706387777.9306517,-594.7936889529228,-752.049002289772,-567.2680252790451,-475.5955975651741,0
1706387777.946346,-473.4414151906967,-741.5174440145493,-564.8744893074036,-329.58990329504013,0
1706387777.946346,-515.0889410972595,-724.044631421566,-558.4119421839714,-345.14788711071014,0
1706387777.9471474,-613.4632695317268,-744.8683943748474,-557.4545277953148,-477.7497799396515,0
1706387777.9471474,-500.9670788645744,-739.3632616400719,-559.369356572628,-375.3064403533935,0
1706387777.9606333,-470.3298184275627,-717.5820842981339,-551.9493950605392,-304.93648278713226,0
1706387777.9606333,-586.4163130521774,-730.9858857393265,-550.5132734775543,-446.3944587111473,0
1706387777.9765196,-540.9391295909882,-736.2516648769379,-552.6674558520317,-423.6558669805527,0
1706387777.9765196,-452.6176522374153,-719.2575594782829,-548.1197375059128,-298.23458206653595,0
1706387777.9772203,-553.3855166435242,-720.2149738669395,-552.1887486577034,-400.1992144584656,0
1706387777.9772203,-583.3047162890434,-740.5600296258926,-558.6512957811356,-465.7821000814438,0
1706387777.99063,-459.3195529580116,-731.7039465308189,-563.1990141272545,-329.1111961007118,0
1706387777.99063,-500.7277252674103,-713.0343659520149,-552.4281022548676,-342.7543511390686,0
1706387778.0063963,-592.8788601756096,-735.5336040854454,-556.257759809494,-476.0743047595024,0
1706387778.0063963,-487.3239238262177,-735.0548968911171,-554.5822846293449,-371.7161363959312,0
1706387778.00713,-459.5589065551758,-712.0769515633583,-547.8803839087486,-304.2184219956398,0
1706387778.00713,-584.9801914691925,-725.9594601988792,-546.6836159229279,-445.915751516819,0
1706387778.0206485,-537.1094720363617,-735.2942504882812,-548.3590911030769,-420.7836238145828,0
1706387778.0206485,-449.9847626686096,-720.4543274641037,-550.5132734775543,-297.27716767787933,0
1706387778.036615,-547.8803839087486,-713.9917803406715,-542.1358975768089,-392.3005457520485,0
1706387778.036615,-579.9537659287453,-741.038736820221,-552.9068094491959,-464.34597849845886,0
1706387778.0371284,-465.7821000814438,-737.4484328627586,-556.257759809494,-322.64864897727966,0
1706387778.0371284,-509.583808362484,-720.6936810612679,-556.0184062123299,-341.0788759589195,0
1706387778.050629,-597.1872249245644,-737.2090792655945,-546.6836159229279,-469.3724040389061,0
1706387778.050629,-495.4619461297989,-736.7303720712662,-556.257759809494,-369.801307618618,0
1706387778.066579,-479.42525511980057,-722.6085098385811,-557.6938813924789,-307.3300187587738,0
1706387778.066579,-585.2195450663567,-729.0710569620132,-553.14616304636,-447.83058029413223,0
1706387778.0671606,-537.1094720363617,-737.927140057087,-557.9332349896431,-425.0919885635376,0
1706387778.0671606,-450.4634698629379,-721.8904490470886,-559.6087101697922,-294.8836317062378,0
1706387778.0806658,-544.0507263541222,-718.0607914924622,-544.5294335484505,-387.9921810030937,0
1706387778.0806658,-570.8583292365074,-733.379421710968,-549.3165054917336,-457.64407777786255,0
1706387778.0966983,-447.11251950263977,-720.6936810612679,-545.7262015342712,-310.68096911907196,0
1706387778.0966983,-494.5045317411423,-707.2898796200752,-541.4178367853165,-332.2227928638458,0
1706387778.0971868,-578.038937151432,-719.2575594782829,-541.1784831881523,-466.02145367860794,0
1706387778.0971868,-478.94654792547226,-717.1033771038055,-547.4016767144203,-367.40777164697647,0
1706387778.110628,-451.42088425159454,-708.7260012030602,-544.2900799512863,-298.71328926086426,0
1706387778.110628,-576.8421691656113,-719.9756202697754,-546.4442623257637,-445.6763979196549,0
1706387778.126443,-526.8172673583031,-726.6775209903717,-547.1623231172562,-423.1771597862244,0
1706387778.126443,-435.14483964443207,-709.6834155917168,-544.2900799512863,-289.6178525686264,0
1706387778.127322,-534.476582467556,-707.0505260229111,-536.1520576477051,-386.31670582294464,0
1706387778.127322,-564.8744893074036,-724.044631421566,-543.811372756958,-457.4047241806984,0
1706387778.1406436,-448.0699338912964,-718.7788522839546,-546.6836159229279,-315.7073946595192,0
1706387778.1406436,-500.0096644759178,-704.4176364541054,-542.1358975768089,-335.573743224144,0
1706387778.156375,-590.2459706068039,-725.4807530045509,-548.1197375059128,-469.61175763607025,0
1706387778.156375,-486.1271558403969,-725.0020458102226,-545.2474943399429,-365.4929428696632,0
1706387778.157072,-466.50016087293625,-711.1195371747017,-545.7262015342712,-299.910057246685,0
1706387778.157072,-586.4163130521774,-726.4381673932076,-546.922969520092,-448.5486410856247,0
1706387778.1710556,-534.476582467556,-735.7729576826096,-553.3855166435242,-422.69845259189606,0
1706387778.1710556,-463.6279177069664,-727.6349353790283,-555.3003454208374,-294.4049245119095,0
1706387778.1863675,-556.9758206009865,-726.1988137960434,-549.7952126860619,-398.5237392783165,0
1706387778.1863675,-583.3047162890434,-744.8683943748474,-555.3003454208374,-468.8936968445778,0
1706387778.1870794,-465.7821000814438,-731.2252393364906,-559.6087101697922,-325.0421849489212,0
1706387778.1870794,-510.7805763483047,-722.6085098385811,-545.4868479371071,-336.5311576128006,0
1706387778.200946,-600.0594680905342,-738.4058472514153,-544.5294335484505,-465.5427464842796,0
1706387778.200946,-494.5045317411423,-729.0710569620132,-553.3855166435242,-370.04066121578217,0
1706387778.2164743,-464.1066249012947,-709.2047083973885,-537.8275328278542,-293.2081565260887,0
1706387778.2164743,-586.6556666493416,-723.0872170329094,-543.5720191597939,-440.1712651848793,0
1706387778.217081,-531.364985704422,-728.5923497676849,-542.1358975768089,-414.5604302883148,0
1706387778.217081,-444.9583371281624,-714.4704875349998,-546.2049087285995,-292.01138854026794,0
1706387778.230894,-542.8539583683014,-712.0769515633583,-538.7849472165108,-388.2315346002579,0
1706387778.230894,-566.7893180847168,-732.6613609194756,-548.3590911030769,-457.64407777786255,0
1706387778.246375,-451.6602378487587,-726.9168745875359,-553.8642238378525,-318.8189914226532,0
1706387778.246375,-495.4619461297989,-710.4014763832092,-551.2313342690468,-338.685339987278,0
1706387778.247066,-584.5014842748642,-725.7201066017151,-548.5984447002411,-474.6381831765175,0
1706387778.247066,-487.5632774233818,-732.4220073223114,-548.5984447002411,-362.6206997036934,0
1706387778.2611024,-464.1066249012947,-713.2737195491791,-545.9655551314354,-302.0642396211624,0
1706387778.2611024,-576.6028155684471,-719.0182058811188,-541.1784831881523,-444.00092273950577,0
1706387778.2763624,-529.9288641214371,-732.4220073223114,-550.9919806718826,-423.8952205777168,0
1706387778.2763624,-436.1022540330887,-707.5292332172394,-545.9655551314354,-288.6604381799698,0
