 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3,Label
1705450827.5694056,-432.03324288129807,-483.9729734659195,-286.5062558054924,-148.3992302417755,0
1705450827.5694056,0.0,0.0,0.0,0.0,0
1705450827.6133132,-437.77772921323776,-498.0948356986046,-297.75587487220764,-224.75302773714063,0
1705450827.6133132,-403.0714576244354,-484.4516806602478,-295.12298530340195,-110.10265469551086,0
1705450827.62726,-310.68096911907196,-500.249018073082,-319.7764058113098,-73.24220073223114,0
1705450827.62726,-395.8908497095108,-503.8393220305443,-313.79256588220596,-206.56215435266495,0
1705450827.6417153,-432.2725964784622,-478.94654792547226,-282.4372446537018,-150.5534126162529,0
1705450827.6417153,-332.9408536553383,-502.1638468503952,-311.3990299105644,-54.33326655626297,0
1705450827.642418,-359.26974934339523,-510.3018691539765,-323.12735617160797,-160.60626369714737,0
1705450827.642418,-455.01118820905685,-488.99939900636673,-293.2081565260887,-213.74276226758957,0
1705450827.6561203,-355.6794453859329,-487.3239238262177,-294.8836317062378,-67.7370679974556,0
1705450827.6561203,-320.73382019996643,-508.62639397382736,-319.2976986169815,-116.32584822177888,0
1705450827.672246,-432.5119500756264,-493.54711735248566,-294.4049245119095,-219.2478950023651,0
1705450827.672246,-396.13020330667496,-480.3826695084572,-291.53268134593964,-106.99105793237686,0
1705450827.6725888,-309.9629083275795,-510.0625155568123,-321.4518809914589,-66.30094641447067,0
1705450827.6725888,-401.6353360414505,-508.14768677949905,-311.3990299105644,-202.25378960371015,0
1705450827.686211,-434.4267788529396,-488.5206918120384,-288.1817309856415,-150.79276621341705,0
1705450827.686211,-323.12735617160797,-498.0948356986046,-312.5957978963852,-45.47718346118927,0
1705450827.7017386,-357.11556696891785,-509.583808362484,-322.64864897727966,-162.0423852801323,0
1705450827.7017386,-448.5486410856247,-492.11099576950073,-297.9952284693718,-206.56215435266495,0
1705450827.7024238,-363.0994068980217,-493.54711735248566,-299.4313500523567,-65.82223922014236,0
1705450827.7024238,-325.5208921432495,-512.4560515284538,-326.7176601290703,-117.7619698047638,0
1705450827.7164588,-430.1184141039848,-494.5045317411423,-301.1068252325058,-219.48724859952927,0
1705450827.7164588,-408.3372367620468,-491.3929349780082,-302.0642396211624,-112.97489786148073,0
1705450827.7317207,-314.0319194793701,-515.3282946944237,-318.8189914226532,-64.6254712343216,0
1705450827.7317207,-393.49731373786926,-496.18000692129135,-304.93648278713226,-196.26994967460632,0
1705450827.7324626,-430.59712129831314,-478.94654792547226,-285.5488414168358,-149.83535182476044,0
1705450827.7324626,-327.6750745177269,-502.40320044755936,-314.27127307653427,-46.913305044174194,0
1705450827.7628844,-354.96138459444046,-508.62639397382736,-314.98933386802673,-155.8191917538643,0
