mean_0,mean_1,mean_2,mean_d_h2h1_0,mean_d_h2h1_1,mean_d_h2h1_2,std_0,std_1,std_2,std_d_h2h1_0,std_d_h2h1_1,std_d_h2h1_2,max_0,max_1,max_2,max_d_h2h1_0,max_d_h2h1_1,max_d_h2h1_2,min_0,min_1,min_2,min_d_h2h1_0,min_d_h2h1_1,min_d_h2h1_2,topFreq_1_0,topFreq_2_0,topFreq_3_0,topFreq_4_0,topFreq_5_0,topFreq_6_0,topFreq_7_0,topFreq_8_0,topFreq_9_0,topFreq_10_0,topFreq_1_1,topFreq_2_1,topFreq_3_1,topFreq_4_1,topFreq_5_1,topFreq_6_1,topFreq_7_1,topFreq_8_1,topFreq_9_1,topFreq_10_1,topFreq_1_2,topFreq_2_2,topFreq_3_2,topFreq_4_2,topFreq_5_2,topFreq_6_2,topFreq_7_2,topFreq_8_2,topFreq_9_2,topFreq_10_2,freq_010_0,freq_020_0,freq_030_0,freq_041_0,freq_051_0,freq_061_0,freq_071_0,freq_081_0,freq_091_0,freq_101_0,freq_111_0,freq_122_0,freq_132_0,freq_142_0,freq_152_0,freq_162_0,freq_172_0,freq_182_0,freq_193_0,freq_203_0,freq_213_0,freq_223_0,freq_233_0,freq_243_0,freq_253_0,freq_264_0,freq_274_0,freq_284_0,freq_294_0,freq_304_0,freq_314_0,freq_324_0,freq_334_0,freq_345_0,freq_355_0,freq_365_0,freq_375_0,freq_385_0,freq_395_0,freq_405_0,freq_416_0,freq_426_0,freq_436_0,freq_446_0,freq_456_0,freq_466_0,freq_476_0,freq_486_0,freq_517_0,freq_527_0,freq_537_0,freq_547_0,freq_557_0,freq_568_0,freq_578_0,freq_588_0,freq_598_0,freq_608_0,freq_618_0,freq_628_0,freq_639_0,freq_649_0,freq_659_0,freq_669_0,freq_679_0,freq_689_0,freq_699_0,freq_709_0,freq_720_0,freq_730_0,freq_740_0,freq_750_0,freq_010_1,freq_020_1,freq_030_1,freq_041_1,freq_051_1,freq_061_1,freq_071_1,freq_081_1,freq_091_1,freq_101_1,freq_111_1,freq_122_1,freq_132_1,freq_142_1,freq_152_1,freq_162_1,freq_172_1,freq_182_1,freq_193_1,freq_203_1,freq_213_1,freq_223_1,freq_233_1,freq_243_1,freq_253_1,freq_264_1,freq_274_1,freq_284_1,freq_294_1,freq_304_1,freq_314_1,freq_324_1,freq_334_1,freq_345_1,freq_355_1,freq_365_1,freq_375_1,freq_385_1,freq_395_1,freq_405_1,freq_416_1,freq_426_1,freq_436_1,freq_446_1,freq_456_1,freq_466_1,freq_476_1,freq_486_1,freq_517_1,freq_527_1,freq_537_1,freq_547_1,freq_557_1,freq_568_1,freq_578_1,freq_588_1,freq_598_1,freq_608_1,freq_618_1,freq_628_1,freq_639_1,freq_649_1,freq_659_1,freq_669_1,freq_679_1,freq_689_1,freq_699_1,freq_709_1,freq_720_1,freq_730_1,freq_740_1,freq_750_1,freq_010_2,freq_020_2,freq_030_2,freq_041_2,freq_051_2,freq_061_2,freq_071_2,freq_081_2,freq_091_2,freq_101_2,freq_111_2,freq_122_2,freq_132_2,freq_142_2,freq_152_2,freq_162_2,freq_172_2,freq_182_2,freq_193_2,freq_203_2,freq_213_2,freq_223_2,freq_233_2,freq_243_2,freq_253_2,freq_264_2,freq_274_2,freq_284_2,freq_294_2,freq_304_2,freq_314_2,freq_324_2,freq_334_2,freq_345_2,freq_355_2,freq_365_2,freq_375_2,freq_385_2,freq_395_2,freq_405_2,freq_416_2,freq_426_2,freq_436_2,freq_446_2,freq_456_2,freq_466_2,freq_476_2,freq_486_2,freq_517_2,freq_527_2,freq_537_2,freq_547_2,freq_557_2,freq_568_2,freq_578_2,freq_588_2,freq_598_2,freq_608_2,freq_618_2,freq_628_2,freq_639_2,freq_649_2,freq_659_2,freq_669_2,freq_679_2,freq_689_2,freq_699_2,freq_709_2,freq_720_2,freq_730_2,freq_740_2,freq_750_2,Label
-3.668774144658915475e+02,-3.660081829814533307e+02,-3.067404530562854461e+02,-1.910947216573958940e+01,-8.774677270195184065e+00,1.618662758801519885e+00,4.810549541147345565e+01,1.487542696148861410e+01,1.989868035455771533e+01,-5.352018258846769072e-01,-6.038597046311213745e-01,9.392425622582578626e-03,-2.632130585556010374e+02,-3.274881510009880117e+02,-2.670913706907262508e+02,-1.728438094361416688e+01,-6.499016751558599481e+00,1.007638746686211562e+00,-4.563814547578069210e+02,-4.118512740210288712e+02,-3.513547562612386059e+02,-1.805831450810404704e+01,-1.964499072224157317e+01,-6.866968805109138430e+00,5.777027027027027373e+01,5.878378378378378954e+01,5.675675675675675791e+01,2.027027027027027195e+00,6.081081081081081408e+01,1.013513513513513598e+00,5.472972972972973338e+01,4.054054054054054390e+00,6.283783783783784571e+01,5.270270270270270885e+01,2.027027027027027195e+00,5.777027027027027373e+01,5.675675675675675791e+01,5.878378378378378954e+01,4.054054054054054390e+00,9.121621621621622822e+00,1.013513513513513598e+00,5.067567567567568432e+00,6.081081081081081585e+00,1.925675675675675791e+01,5.777027027027027373e+01,5.675675675675675791e+01,5.878378378378378954e+01,2.027027027027027195e+00,6.081081081081081408e+01,9.121621621621622822e+00,5.472972972972973338e+01,4.054054054054054390e+00,1.013513513513513598e+00,2.939189189189189477e+01,1.118214067532657396e-01,1.165810256306031578e-01,3.681365099047986811e-02,8.714075631403354893e-02,5.169719493395644877e-02,4.065234881829078717e-02,4.505137300364324415e-02,1.853733060897030938e-02,5.408762136225290368e-02,2.090500975059425212e-02,2.557850646976643841e-02,1.592948576624053647e-02,4.504265540377290489e-02,2.398965549485618590e-02,2.109825454971252581e-02,7.762414714220055960e-03,1.296092600107441248e-02,1.340861061131953455e-02,5.440368654173746710e-02,4.184119106961706018e-03,2.043896990309835085e-02,1.884236931082276800e-02,2.917184359494368398e-02,1.450801604109881217e-02,4.797966831209084931e-03,3.398282305106246123e-03,1.410432445050431062e-02,2.576066501775382128e-02,2.442788831165722263e-02,4.762933586235392272e-03,2.199394521019940388e-02,2.399089204161146405e-02,1.205903757376173072e-02,1.521350017208337319e-02,2.607158941001701605e-02,2.278324369075036826e-02,1.728389360090219068e-02,1.881925530939023913e-02,1.031934860343945368e-02,6.528919191164070032e-03,6.019661158893889301e-03,3.206012795931695997e-02,1.097712647429366362e-02,3.218909400318820113e-02,9.524273833457276919e-03,1.992589054393049605e-02,5.671048790361356805e-03,3.375753283055975967e-02,1.047684302311304924e-02,6.531663011033392308e-02,2.577710307548380236e-02,1.113263336118043567e-01,1.101903016022768959e-02,3.352193123508557249e-01,3.852019546220257218e-01,3.479793678323794270e-01,1.347716496030035294e-02,1.163190960488930809e-01,1.575567745273621922e-02,7.459316217214798095e-02,1.415458573916583696e-02,5.469523320082190360e-02,1.750479728321449255e-02,3.602866435124051775e-02,1.020679258931228052e-02,3.103251600087231221e-02,1.727756332230487649e-02,2.680223816139170809e-02,1.738158355284265266e-02,2.172747871230467850e-02,6.899850698186140753e-03,1.909355600445505896e-02,4.756100363461802233e-02,8.609343394663651616e-02,1.946292648063802089e-02,6.244291518802012886e-02,3.628782908210474722e-02,3.328269323198407292e-02,2.607992645488704450e-02,1.784044418750336744e-02,5.214955178780202733e-02,8.151663059033156800e-03,1.767467982780261335e-02,1.116926379398042353e-02,3.214608347133859900e-02,2.341068902925677250e-02,1.335212316078806735e-02,9.531491550672925236e-03,3.643297516719981675e-03,1.419954454025199389e-02,3.236685401353325831e-02,6.424581884547533699e-03,1.771190830781804032e-02,1.537031074965288825e-02,2.444816062391753572e-02,1.334043076437918009e-02,7.871487850226186259e-03,1.116072760285511875e-02,6.325417966396654386e-03,1.886966610623253340e-02,1.944771753385286100e-02,4.762812755336819949e-03,3.078849118566426898e-03,1.691635674387447288e-02,6.211997048299023119e-03,1.137108890974192731e-02,1.279330515738285982e-02,9.034948824477292972e-03,1.300938482414137724e-02,1.127954195701410915e-02,9.577082510569989715e-03,1.262775238467834724e-02,1.337499974888254131e-02,1.597382394641480574e-02,2.121508706598819807e-02,7.676235716524743187e-03,1.226509497973523287e-02,1.148939996052464156e-02,6.728455250705905194e-03,5.255240753556929961e-03,1.019454887859197641e-02,1.748707111599367980e-02,5.233049211597604923e-03,1.833887386840184902e-02,2.652285514941473896e-03,6.744778481584080831e-02,8.198059994899989378e-02,6.500602816683619112e-02,2.354270948749609578e-03,2.607085421885655188e-02,2.155182589198016609e-03,1.502244099159859118e-02,6.834272521882032124e-03,7.979967495352792775e-03,2.090682971865646510e-03,1.067347788504226583e-02,6.039910598768645673e-03,7.388871849194043190e-03,1.325944417098045419e-02,9.799321452720966344e-03,1.640757981617085208e-03,2.215789435916394687e-03,7.899784707653192961e-03,5.917357336457765120e-03,3.284857863073687573e-02,5.079056114248560461e-02,1.092499329633337714e-02,4.070705607972142231e-02,2.514865030436262000e-02,1.249671033421814390e-02,2.211054130404490128e-02,1.050335038060263432e-02,4.079888074978622187e-02,1.035621736261733809e-02,1.859723624762858393e-02,7.985364411857220207e-03,2.925656307713249762e-02,1.494707931271767841e-02,1.419924229964605877e-02,1.041176058415719044e-02,1.126893043784331187e-02,1.763216894565153639e-02,2.445595051928587879e-02,1.122961470518084488e-02,1.077769677032021367e-02,1.077414668158604982e-02,2.433136455907310841e-02,8.666587820048690313e-03,1.600697296168749825e-02,6.969158236036768726e-03,1.803999159719229953e-03,9.981697805107825339e-03,3.257520978237323644e-02,3.745502243766892468e-03,7.940417066422072664e-03,9.886888017055891348e-03,3.374131161856507629e-03,1.572048758109640537e-02,5.024828921414881307e-03,1.284690904091363370e-02,9.605513401438385557e-03,5.315557407515781804e-03,8.731489843847889398e-03,1.478709264199578634e-02,1.440979247178454485e-02,1.879503255869043390e-02,1.943845666460278926e-02,5.334750140481314164e-03,9.282457702027801377e-03,1.345457140819305598e-02,9.398129202847297844e-03,9.727462400467078857e-03,1.524990384666436577e-02,2.668517752359745795e-02,7.074283209704140991e-03,4.072220188086088377e-02,2.467260655164255512e-03,1.333197094870712807e-01,1.581087669933720907e-01,1.315070340707416296e-01,9.459796165799172485e-03,4.532007265386673450e-02,3.059588120926932334e-03,2.991910383575103680e-02,6.875361791357974782e-03,2.123495072353973750e-02,5.105268317370173156e-03,1.504179023609325538e-02,9.550618402326746872e-03,1.433219596612857714e-02,9.529686208553975191e-03,1.284327834031673450e-02,2.071512577620894004e-03,5.444038632417737104e-03,1.173816820270736673e-02,9.901237896986788897e-03,-3.714408797591923417e+02,-3.661344105100634465e+02,-3.021444230762124903e+02,8.916709668134956246e+00,7.458853385614361287e+00,5.718360405183773310e+00,4.743127506937081961e+01,1.642049357158498779e+01,2.208183687807379769e+01,-2.595667511999266708e-02,3.786535500194132098e+00,3.318263076005571577e+00,-2.682674255545886126e+02,-3.125888620363684254e+02,-2.339927827620921050e+02,2.435619395965500189e+01,2.435016373695583525e+01,3.398180716546343660e+01,-4.542975068140021335e+02,-4.132631925792214815e+02,-3.501385949163089890e+02,9.196494406743795480e+00,1.883666499209232370e+01,1.177862682967423780e+01,6.081081081081081408e+01,2.027027027027027195e+00,4.054054054054054390e+00,5.067567567567568432e+00,9.121621621621622822e+00,8.108108108108108780e+00,3.040540540540540793e+00,2.027027027027027373e+01,1.013513513513513598e+00,7.094594594594594739e+00,6.081081081081081408e+01,2.027027027027027195e+00,4.054054054054054390e+00,9.121621621621622822e+00,5.067567567567568432e+00,3.040540540540540793e+00,8.108108108108108780e+00,1.520270270270270352e+01,1.013513513513513598e+00,2.533783783783783861e+01,6.081081081081081408e+01,2.027027027027027195e+00,4.054054054054054390e+00,3.040540540540540793e+00,5.067567567567568432e+00,9.121621621621622822e+00,8.108108108108108780e+00,7.094594594594594739e+00,1.013513513513513598e+00,1.824324324324324564e+01,2.805241518657750760e-02,1.029849926618858630e-01,3.432239508756327467e-02,7.537083502497768372e-02,5.137843135199279820e-02,1.481785631258152221e-02,2.704035664828686666e-02,4.481040096453997590e-02,4.830302742062615728e-02,1.137489276932796521e-02,8.492457782295795982e-03,1.029195827367207668e-02,2.198519410876232164e-02,2.048022430586153228e-02,1.551362168748184403e-02,2.457248879727762236e-02,2.742011988165255279e-03,1.233835415471147036e-02,3.999406741902452288e-03,3.084469464983179490e-02,1.361436769169811420e-02,8.105472637453835227e-03,8.586957767907615197e-03,2.168049145639278086e-02,2.567276252613033202e-02,1.732252097442179423e-02,9.010225366528821361e-03,1.874604743285461506e-02,6.027517418686964903e-03,4.849129061373423470e-03,2.178056035587255107e-02,9.731647223232064298e-03,2.277067519802924642e-02,1.285093942047849970e-02,1.181678713215379706e-02,2.606209744241830273e-02,1.489746525253495511e-02,1.318804734866943322e-02,1.055331148344778106e-02,1.391699341145948531e-02,1.168771576112165658e-02,9.053034290658566394e-03,6.906890455788726804e-03,2.115226546991805234e-02,3.733391941867754329e-03,7.330062706623078662e-03,8.859850985544114044e-03,1.532220927059103899e-02,1.701789244207955326e-02,9.425305407921302780e-03,7.874582395340494478e-03,9.308694619629473768e-03,1.284609997881197563e-02,1.549206474080982651e-02,5.786167121327833243e-03,1.068683880623052737e-02,1.030799461902804671e-02,5.736224695890072001e-01,1.156486614215497706e-02,1.377184082900655311e-02,8.878421551343553333e-03,1.405164312506768445e-02,7.664317675840517582e-03,1.665780297749436603e-02,1.020834546725412316e-02,1.787664022051408882e-02,1.217240404384421597e-02,1.177724638602287502e-02,7.046802198392027212e-03,1.386170455689329783e-02,7.670392940732625314e-03,1.874222383558423952e-02,2.295162392770759216e-02,9.763620836297341732e-02,4.229575811534448671e-02,7.110585352936484027e-02,4.240509487372446512e-02,1.598841319300775207e-02,2.117526068914347276e-02,3.366551033514744717e-02,4.287427756537701834e-02,5.572934108474649276e-03,2.007640433236136321e-02,9.264747388547621421e-03,1.421108728946342444e-02,1.460540038417961275e-02,2.580097375760573644e-02,2.095804104297453729e-02,1.272858221690579411e-02,1.473864755447980464e-02,1.001540842525222401e-02,8.141294914738765945e-03,1.733822975834405089e-02,2.223228751561123935e-03,1.045142566293993935e-02,1.339045485976513190e-02,2.212521304667257327e-02,1.348982298189015799e-02,1.055845088137192037e-02,1.269952627069081443e-02,1.044682361430882174e-02,9.651888801659524314e-03,1.060361891823327629e-02,9.667634452706731080e-03,1.483118781895982445e-02,8.219774591496347566e-03,5.167883122341035591e-03,1.818033201889548284e-02,4.713047339980817527e-03,1.325633716855892201e-02,7.620657054407431984e-03,1.555848479394799852e-02,1.367172029382191303e-02,6.011894469719435488e-03,2.257616476097549889e-03,1.616096500805389025e-02,6.277984648430773827e-03,5.775506527201879070e-03,6.922062396925465246e-03,1.042644194094276104e-02,8.196137807918925378e-03,4.956788957846517546e-03,1.995565516361381530e-03,1.710831819479913729e-03,6.370444841573209838e-03,1.515426190841644496e-02,2.576985568023458083e-03,6.690089226826701277e-03,1.975592786991010961e-03,1.204156939564571815e-01,7.747652490627983390e-03,5.011636032270765789e-03,5.046376579540353194e-03,9.360233059640248390e-03,2.188991585557791431e-03,6.251939846070235333e-03,3.341154107308938470e-03,7.814898030133826667e-03,4.688196839831196283e-03,4.435317165752698278e-03,2.835700611382631180e-03,2.784851563384044357e-03,1.992602540426336062e-03,6.506515909107370155e-03,2.140797410807860138e-02,8.562871620531650740e-02,5.720290563079406809e-02,5.983236575723258760e-02,4.749673029555988996e-02,1.120163348630228567e-02,2.616055094334067757e-02,2.809967001114394708e-02,3.469460220638346387e-02,3.140568124048441923e-03,1.313233152223032205e-02,8.485876067243779824e-03,1.122987064396289286e-02,1.254917895573353856e-02,2.064965056104027530e-02,1.885502825026198759e-02,1.563087770593524564e-02,2.109591550647490349e-02,1.582437281516910904e-02,6.228364063451243514e-03,9.805975349712158298e-03,4.018324032638357496e-03,1.340834767944775775e-02,8.947912777982413440e-03,1.592951707891322385e-02,1.323378233412709180e-02,1.394659513772244196e-02,8.047276143953967578e-03,1.684200082202320578e-02,3.312798625996173345e-03,1.541845549626401357e-02,6.710906820497452088e-03,9.820832561512225431e-03,5.873861099475758546e-03,3.965121129878707018e-03,1.881787535378889528e-02,4.705289562535593280e-03,1.386768354973240067e-02,4.205630394079575528e-03,9.129074386976439651e-03,7.575339068165276753e-03,5.508260253209569697e-03,1.504836599635712893e-03,1.393803613435720158e-02,5.040121575523377924e-03,4.870440903128566042e-03,6.240148305213488213e-03,7.485625051682958352e-03,4.478027367925299478e-03,5.554342540202736149e-03,6.833218370429310767e-03,3.822272639368235261e-03,2.833400686483424167e-03,8.039445396055657986e-03,3.778017079311593151e-03,8.346003343706855787e-03,6.302292442724295729e-03,2.328351528903019052e-01,7.129235971754781069e-03,5.867010709277949501e-03,4.788093681965433987e-03,9.810501259786530079e-03,4.663669387551023669e-04,1.283506770538402411e-03,1.961357814004121430e-03,5.451538598337471279e-03,7.505461596415818372e-03,4.108546396205371709e-03,5.177919124417799425e-03,3.918361156908121458e-03,2.913155505336283407e-03,6.831362621306935265e-03,1.000000000000000000e+00
