mean_0,mean_1,mean_2,mean_d_h2h1_0,mean_d_h2h1_1,mean_d_h2h1_2,std_0,std_1,std_2,std_d_h2h1_0,std_d_h2h1_1,std_d_h2h1_2,max_0,max_1,max_2,max_d_h2h1_0,max_d_h2h1_1,max_d_h2h1_2,min_0,min_1,min_2,min_d_h2h1_0,min_d_h2h1_1,min_d_h2h1_2,topFreq_1_0,topFreq_2_0,topFreq_3_0,topFreq_4_0,topFreq_5_0,topFreq_6_0,topFreq_7_0,topFreq_8_0,topFreq_9_0,topFreq_10_0,topFreq_1_1,topFreq_2_1,topFreq_3_1,topFreq_4_1,topFreq_5_1,topFreq_6_1,topFreq_7_1,topFreq_8_1,topFreq_9_1,topFreq_10_1,topFreq_1_2,topFreq_2_2,topFreq_3_2,topFreq_4_2,topFreq_5_2,topFreq_6_2,topFreq_7_2,topFreq_8_2,topFreq_9_2,topFreq_10_2,Label
-3.316172282630205359e+02,-1.663341149540841570e+03,-2.133167128646373840e+03,7.970474785566295850e+00,8.499446235299274122e+00,3.102022619247691182e+00,4.579288088362281428e+01,6.029752563333271098e+01,5.993793571327018554e+01,-7.953037569061365275e-01,-2.312841674889796195e-01,9.517373156334230089e-02,-2.465342050790786743e+02,-1.565611879050731659e+03,-2.034984283089637756e+03,5.265779137611389160e+00,3.829657554626010096e+00,1.053155827522277832e+01,-4.119275407195091248e+02,-1.768344375848770142e+03,-2.233887122333049319e+03,7.659315109252986531e+00,6.941254317760467529e+00,2.393535971632445580e-01,6.060606060606060908e+01,1.010101010101010166e+00,5.858585858585858830e+01,6.161616161616161946e+01,6.363636363636364024e+01,5.959595959595959869e+01,6.262626262626262985e+01,5.757575757575757791e+01,5.555555555555555713e+01,6.666666666666667140e+01,6.060606060606060908e+01,1.010101010101010166e+00,6.262626262626262985e+01,5.757575757575757791e+01,6.161616161616161946e+01,6.363636363636364024e+01,6.464646464646465063e+01,5.858585858585858830e+01,5.454545454545454675e+01,5.555555555555555713e+01,6.060606060606060908e+01,6.262626262626262985e+01,6.161616161616161946e+01,6.464646464646465063e+01,6.363636363636364024e+01,5.454545454545454675e+01,5.858585858585858830e+01,5.555555555555555713e+01,1.010101010101010166e+00,5.757575757575757791e+01,-3.326894114926609518e+02,-1.664458870396770635e+03,-2.135073978970448934e+03,-9.380582088482867675e+00,-1.211233191362748585e+01,-7.827369146390083188e+00,4.502794186903478391e+01,5.976175960473846516e+01,5.955106107094109547e+01,-1.055872272381861876e+00,-9.653895533022733844e-01,-1.350019409788345115e+00,-2.483449092880497915e+02,-1.558235044964704230e+03,-2.033958966720724220e+03,-1.451666774599556220e+01,-1.506008878626494152e+01,-5.739761756444977436e+00,-4.060684802790411823e+02,-1.763862685197819246e+03,-2.237464899246831919e+03,-4.667252642008065777e+00,-3.741139343530448969e+00,4.489345882676843758e+00,6.060606060606060908e+01,5.858585858585858830e+01,6.262626262626262985e+01,1.010101010101010166e+00,5.656565656565656752e+01,5.959595959595959869e+01,6.161616161616161946e+01,6.363636363636364024e+01,5.757575757575757791e+01,5.555555555555555713e+01,6.060606060606060908e+01,5.858585858585858830e+01,6.262626262626262985e+01,5.656565656565656752e+01,1.010101010101010166e+00,5.757575757575757791e+01,5.959595959595959869e+01,6.161616161616161946e+01,6.363636363636364024e+01,5.555555555555555713e+01,6.060606060606060908e+01,5.858585858585858830e+01,6.262626262626262985e+01,5.656565656565656752e+01,5.959595959595959869e+01,1.010101010101010166e+00,5.757575757575757791e+01,6.161616161616161946e+01,5.555555555555555713e+01,6.363636363636364024e+01,0.000000000000000000e+00
-3.383981156706810225e+02,-1.670890361995398962e+03,-2.139529147258997000e+03,-1.464844014644597792e+00,-3.271963673234040471e+00,-3.288718425035767723e+00,4.334344023488683462e+01,5.818723995860370479e+01,5.859147427291325982e+01,6.690930686385954118e-01,-7.115350302651322068e-01,-7.820166070387060131e-01,-2.707089183926582905e+02,-1.578536973297595978e+03,-2.041207476615905989e+03,-1.436121582984867473e+00,-2.393535971641540527e-01,-5.505132734775315839e+00,-4.131243087053298382e+02,-1.768583729445934296e+03,-2.233887122333049774e+03,-6.701900720596256633e+00,-2.632889568805467206e+00,-5.026425540447235107e+00,6.060606060606060908e+01,6.161616161616161946e+01,5.959595959595959869e+01,6.363636363636364024e+01,5.757575757575757791e+01,1.010101010101010210e+01,6.565656565656566102e+01,5.555555555555555713e+01,6.464646464646465063e+01,6.666666666666667140e+01,6.060606060606060908e+01,6.161616161616161946e+01,5.959595959595959869e+01,5.757575757575757791e+01,6.363636363636364024e+01,5.555555555555555713e+01,6.565656565656566102e+01,1.010101010101010210e+01,5.353535353535353636e+01,6.868686868686869218e+01,6.060606060606060908e+01,6.161616161616161946e+01,5.959595959595959869e+01,6.363636363636364024e+01,5.757575757575757791e+01,5.555555555555555713e+01,6.565656565656566102e+01,1.010101010101010210e+01,6.262626262626262985e+01,6.666666666666667140e+01,-3.345528268607296809e+02,-1.665581084005078537e+03,-2.134443029862278308e+03,9.192841957043185630e+00,1.235153958990622414e+01,1.186663810627214843e+01,4.446532525883316822e+01,5.878769754028583350e+01,5.948916081499300645e+01,1.425394704621055553e+00,7.276026621257400961e-01,1.464643845361408125e+00,-2.520819709249858533e+02,-1.562363342392023924e+03,-2.027071919148142570e+03,1.229671776130686567e+01,1.155144661694998831e+01,2.048029593543174087e+01,-4.185773810863056497e+02,-1.767730263573226921e+03,-2.234412614024227423e+03,-2.422455496429051891e+00,-8.486978204439537876e+00,-7.133053570037191093e-01,5.959595959595959869e+01,5.858585858585858830e+01,6.060606060606060908e+01,1.010101010101010166e+00,5.757575757575757791e+01,8.080808080808081328e+00,1.010101010101010210e+01,6.161616161616161946e+01,3.030303030303030276e+00,5.656565656565656752e+01,5.959595959595959869e+01,5.858585858585858830e+01,6.060606060606060908e+01,1.010101010101010166e+00,5.757575757575757791e+01,5.656565656565656752e+01,1.010101010101010210e+01,6.161616161616161946e+01,5.555555555555555713e+01,8.080808080808081328e+00,5.959595959595959869e+01,5.858585858585858830e+01,6.060606060606060908e+01,5.757575757575757791e+01,1.010101010101010166e+00,5.656565656565656752e+01,5.555555555555555713e+01,6.161616161616161946e+01,1.010101010101010210e+01,5.454545454545454675e+01,0.000000000000000000e+00
-3.421219413896985770e+02,-1.676646135492066605e+03,-2.146300131998225424e+03,-8.410498574277085027e+00,-6.172094755732587146e+00,-1.297460546835736750e+00,4.375001918722980321e+01,5.720679499150817549e+01,5.733700850541960392e+01,3.277138618835188311e+00,1.630313755631213724e+00,1.987244239289516656e+00,-2.510607831664471234e+02,-1.570595897182433418e+03,-2.030817475128627848e+03,8.964127124633790800e+00,1.012686577594877235e+00,1.751629754192526889e+01,-4.270153990665917831e+02,-1.773570908739447759e+03,-2.239841361118849363e+03,-1.559633835440575922e+01,-1.767233656439202605e+00,-3.180138160890237486e+00,6.262626262626262985e+01,6.060606060606060908e+01,6.161616161616161946e+01,1.010101010101010166e+00,6.464646464646465063e+01,5.858585858585858830e+01,6.666666666666667140e+01,5.656565656565656752e+01,9.090909090909091717e+00,5.050505050505051052e+00,6.262626262626262985e+01,6.060606060606060908e+01,6.161616161616161946e+01,6.464646464646465063e+01,5.858585858585858830e+01,1.010101010101010166e+00,5.656565656565656752e+01,6.666666666666667140e+01,5.454545454545454675e+01,2.020202020202020332e+00,6.262626262626262985e+01,6.060606060606060908e+01,6.161616161616161946e+01,6.464646464646465063e+01,5.858585858585858830e+01,1.010101010101010166e+00,5.656565656565656752e+01,6.666666666666667140e+01,6.868686868686869218e+01,5.454545454545454675e+01,-3.344482977748522785e+02,-1.666148851855536577e+03,-2.135264978305558088e+03,2.457054787430911347e+01,2.704481358958037163e+01,2.353351613671429732e+01,4.604406469906970045e+01,5.898857268162849721e+01,5.924471172568057398e+01,-2.494768162235729392e+00,-1.452703589545663476e+00,-1.057697105074915100e+00,-2.489091621654410460e+02,-1.553025490386398587e+03,-2.026307384863363950e+03,8.959024418716410310e+00,2.039905009277254067e+01,6.431928978781797923e+00,-4.272555740566846794e+02,-1.775677896098980909e+03,-2.236475552463513395e+03,2.872292306389016403e+01,2.575918726866143516e+01,1.951788693771641192e+01,5.959595959595959869e+01,6.060606060606060908e+01,1.010101010101010166e+00,5.858585858585858830e+01,6.161616161616161946e+01,6.262626262626262985e+01,2.020202020202020332e+00,5.757575757575757791e+01,6.363636363636364024e+01,3.030303030303030276e+00,5.959595959595959869e+01,6.060606060606060908e+01,1.010101010101010166e+00,5.858585858585858830e+01,6.161616161616161946e+01,6.262626262626262985e+01,5.757575757575757791e+01,5.656565656565656752e+01,6.363636363636364024e+01,6.464646464646465063e+01,5.959595959595959869e+01,6.060606060606060908e+01,1.010101010101010166e+00,5.858585858585858830e+01,6.161616161616161946e+01,6.262626262626262985e+01,5.757575757575757791e+01,5.656565656565656752e+01,6.363636363636364024e+01,6.464646464646465063e+01,0.000000000000000000e+00
-2.453075178936123848e+02,-1.573096466034054856e+03,-2.056560813106000296e+03,-9.794588549554350720e+01,-1.039608413922785530e+02,-8.793133099019519250e+01,6.858733210956484072e+01,7.989707725242915615e+01,7.506001040128448665e+01,-1.227640890226627590e+01,-1.287396985921319725e+01,-1.067665059664440719e+01,-9.622014605998991499e+01,-1.396867593050003052e+03,-1.892329539179801714e+03,-1.285328816771507263e+02,-1.376283183693885803e+02,-1.129748978614807129e+02,-3.709980756044387817e+02,-1.718798181235790025e+03,-2.194872485995292664e+03,-5.505132734775543213e+01,-4.978554821014404297e+01,-4.763136583566665649e+01,1.010101010101010166e+00,6.060606060606060908e+01,2.020202020202020332e+00,3.030303030303030276e+00,4.040404040404040664e+00,7.070707070707070940e+00,5.050505050505051052e+00,9.090909090909091717e+00,6.060606060606060552e+00,8.080808080808081328e+00,1.010101010101010166e+00,6.060606060606060908e+01,2.020202020202020332e+00,3.030303030303030276e+00,4.040404040404040664e+00,7.070707070707070940e+00,5.050505050505051052e+00,9.090909090909091717e+00,8.080808080808081328e+00,6.565656565656566102e+01,6.060606060606060908e+01,1.010101010101010166e+00,2.020202020202020332e+00,3.030303030303030276e+00,4.040404040404040664e+00,7.070707070707070940e+00,9.090909090909091717e+00,5.050505050505051052e+00,4.040404040404040842e+01,6.565656565656566102e+01,-3.066656904074609997e+02,-1.640611374815203590e+03,-2.115457160601506075e+03,-2.498691417700268858e+01,-2.949638025212379944e+01,-2.888197103621996575e+01,4.504676331918463461e+01,5.789471779180502153e+01,5.896387838632452372e+01,3.538063485842428690e+00,4.079588104371083546e+00,3.879113973212277244e+00,-2.234368080910757044e+02,-1.531152096856586695e+03,-2.005035087609582888e+03,-4.645342163873863228e+00,-1.002382114139913938e+01,-2.017122191288126487e+01,-4.038211926071319908e+02,-1.756470162566322870e+03,-2.235511912517602468e+03,-2.864506936383611446e+01,-4.272871832519467716e+01,-3.773213262912577193e+01,5.959595959595959869e+01,5.858585858585858830e+01,2.020202020202020332e+00,1.010101010101010166e+00,6.060606060606060908e+01,3.030303030303030276e+00,1.010101010101010210e+01,5.050505050505051052e+00,5.656565656565656752e+01,5.757575757575757791e+01,5.959595959595959869e+01,5.858585858585858830e+01,6.060606060606060908e+01,1.010101010101010166e+00,2.020202020202020332e+00,6.262626262626262985e+01,3.030303030303030276e+00,5.656565656565656752e+01,5.050505050505051052e+00,1.010101010101010210e+01,5.959595959595959869e+01,5.858585858585858830e+01,6.060606060606060908e+01,1.010101010101010166e+00,2.020202020202020332e+00,3.030303030303030276e+00,6.262626262626262985e+01,5.656565656565656752e+01,5.757575757575757791e+01,1.010101010101010210e+01,0.000000000000000000e+00
-3.409688700127480843e+02,-1.669777839222640523e+03,-2.135455977640671335e+03,-1.060933654319603647e+01,-8.828436899442749564e+00,-4.639375901299899851e+00,4.326380008005810396e+01,5.686154310571278359e+01,5.747009312347289267e+01,5.605735710547463668e-01,1.212576113314824511e+00,8.051103330641709022e-01,-2.693325490661854360e+02,-1.579697044858739446e+03,-2.044352197479921870e+03,-1.478552922821904758e+00,-4.138467146373159267e+00,-1.078469110448850188e+00,-4.177025480318026780e+02,-1.776647608092960354e+03,-2.231821947786233522e+03,-1.596364255704384050e+01,-2.640426980184179229e+01,-1.059424388617480872e+01,5.959595959595959869e+01,6.060606060606060908e+01,6.161616161616161946e+01,5.858585858585858830e+01,6.262626262626262985e+01,6.363636363636364024e+01,5.050505050505051052e+00,1.010101010101010166e+00,5.757575757575757791e+01,6.464646464646465063e+01,5.959595959595959869e+01,6.060606060606060908e+01,5.858585858585858830e+01,6.161616161616161946e+01,6.262626262626262985e+01,5.757575757575757791e+01,6.363636363636364024e+01,6.464646464646465063e+01,5.656565656565656752e+01,5.050505050505051052e+00,5.959595959595959869e+01,6.060606060606060908e+01,6.161616161616161946e+01,5.858585858585858830e+01,6.262626262626262985e+01,5.757575757575757791e+01,6.363636363636364024e+01,6.464646464646465063e+01,5.656565656565656752e+01,6.565656565656566102e+01,-3.486076345606283553e+02,-1.676227088924007830e+03,-2.141541361520085957e+03,-5.626457607480688239e+00,-1.938703885549330153e+00,-5.363776436385705892e+00,4.312787129848503298e+01,5.701904260929417489e+01,5.739861094836106048e+01,-1.085353151735105826e+00,-4.191776399536522035e-01,-5.743735123275115484e-01,-2.700972736601169686e+02,-1.582984769136480736e+03,-2.045338994451105236e+03,-1.158031626818291215e+01,-4.162837378756421458e+00,-6.675268315711718969e+00,-4.222126768404363020e+02,-1.775919081954643161e+03,-2.234504305378465233e+03,-4.134123020243805513e+00,1.658433198974603329e+01,-3.988799652624493319e+00,6.060606060606060908e+01,5.858585858585858830e+01,6.262626262626262985e+01,5.656565656565656752e+01,1.010101010101010166e+00,6.464646464646465063e+01,1.010101010101010210e+01,5.454545454545454675e+01,6.666666666666667140e+01,6.060606060606060552e+00,6.060606060606060908e+01,5.858585858585858830e+01,6.262626262626262985e+01,5.656565656565656752e+01,6.464646464646465063e+01,5.454545454545454675e+01,1.010101010101010210e+01,6.363636363636364024e+01,5.959595959595959869e+01,6.161616161616161946e+01,6.060606060606060908e+01,5.858585858585858830e+01,6.262626262626262985e+01,5.656565656565656752e+01,6.464646464646465063e+01,1.010101010101010210e+01,5.454545454545454675e+01,5.757575757575757791e+01,6.666666666666667140e+01,1.010101010101010166e+00,0.000000000000000000e+00
-3.423259082001447950e+02,-1.673525645100176234e+03,-2.141363792581259986e+03,3.954121425151868152e+00,1.145785669624797265e+01,1.096000121414681416e+01,3.668334127790026145e+01,4.931137983428207150e+01,5.088421031074360457e+01,4.399560210673023164e+00,5.309362442246566616e+00,5.487109164212014889e+00,-2.561083489656448364e+02,-1.586435642004013062e+03,-2.046233902156352769e+03,2.991919964551925659e+01,1.603669100999832153e+01,2.058440935611747591e+01,-4.085765903592109680e+02,-1.756376695990562212e+03,-2.226227807223796390e+03,-7.180607914924621582e-01,5.744486331938787771e+00,3.829657554626010096e+00,6.060606060606060908e+01,2.020202020202020332e+00,5.050505050505051052e+00,6.060606060606060552e+00,3.030303030303030276e+00,1.212121212121212110e+01,1.919191919191919382e+01,5.959595959595959869e+01,4.040404040404040664e+00,1.414141414141414188e+01,6.060606060606060908e+01,2.020202020202020332e+00,5.050505050505051052e+00,6.060606060606060552e+00,3.030303030303030276e+00,1.010101010101010166e+00,1.212121212121212110e+01,4.040404040404040664e+00,6.161616161616161946e+01,1.919191919191919382e+01,6.060606060606060908e+01,2.020202020202020332e+00,5.050505050505051052e+00,6.060606060606060552e+00,1.010101010101010166e+00,3.030303030303030276e+00,4.040404040404040664e+00,1.919191919191919382e+01,6.161616161616161946e+01,1.212121212121212110e+01,-2.679237128983844514e+02,-1.593789116405778941e+03,-2.073771654395745372e+03,1.445302397111541950e+02,1.457705405657438860e+02,1.223313495020925075e+02,8.634206418721535670e+01,9.472463223334912641e+01,8.624013819373692513e+01,1.407424763555830083e+01,1.421014720413462840e+01,1.166956145945188439e+01,-8.788484100740676297e+01,-1.397775614154486448e+03,-1.880333323348915201e+03,1.655461879214715850e+02,1.456331293494854435e+02,1.321946297502909147e+02,-4.081831487151971487e+02,-1.748777194056567851e+03,-2.219148947002969635e+03,9.315521419472207754e+01,7.801786548333257088e+01,7.294434582740677797e+01,1.010101010101010166e+00,6.060606060606060908e+01,3.030303030303030276e+00,2.020202020202020332e+00,5.858585858585858830e+01,6.262626262626262985e+01,5.656565656565656752e+01,5.050505050505051052e+00,7.070707070707070940e+00,6.464646464646465063e+01,1.010101010101010166e+00,6.060606060606060908e+01,5.858585858585858830e+01,2.020202020202020332e+00,3.030303030303030276e+00,6.262626262626262985e+01,5.656565656565656752e+01,6.464646464646465063e+01,7.070707070707070940e+00,5.050505050505051052e+00,1.010101010101010166e+00,6.060606060606060908e+01,5.858585858585858830e+01,2.020202020202020332e+00,3.030303030303030276e+00,6.262626262626262985e+01,5.656565656565656752e+01,6.464646464646465063e+01,7.070707070707070940e+00,5.454545454545454675e+01,0.000000000000000000e+00
-3.302322501935520904e+02,-1.657924211279470683e+03,-2.126787378328491741e+03,-1.445452706652872621e+00,-5.503144767660614889e-01,-1.525033085085851781e-01,4.460351297319645170e+01,5.951845276531759055e+01,5.963570869586132517e+01,5.862948289303275828e-01,2.375564587695393470e-01,5.348534247946972187e-01,-2.506438166611184784e+02,-1.559851504614420264e+03,-2.018787671431035506e+03,8.582640323172938679e+00,-1.050574753212231371e+00,9.592323074424484730e+00,-4.036649069986478366e+02,-1.757881679824736466e+03,-2.237312390060656526e+03,-2.456344696646397097e+00,-2.648282987506945574e+00,-1.127835394687599546e+01,5.959595959595959869e+01,5.858585858585858830e+01,6.060606060606060908e+01,5.656565656565656752e+01,6.262626262626262985e+01,5.757575757575757791e+01,9.090909090909091717e+00,1.010101010101010166e+00,3.030303030303030276e+00,6.161616161616161946e+01,5.959595959595959869e+01,5.858585858585858830e+01,6.060606060606060908e+01,5.656565656565656752e+01,6.262626262626262985e+01,5.757575757575757791e+01,6.161616161616161946e+01,9.090909090909091717e+00,3.030303030303030276e+00,5.555555555555555713e+01,5.959595959595959869e+01,5.858585858585858830e+01,6.060606060606060908e+01,5.656565656565656752e+01,6.262626262626262985e+01,5.757575757575757791e+01,6.161616161616161946e+01,9.090909090909091717e+00,8.080808080808081328e+00,5.555555555555555713e+01,-3.339569096753000963e+02,-1.662795423339307263e+03,-2.131988312180340472e+03,-7.111195371746987348e+00,-8.959005141854277099e+00,-1.079245369613136063e+01,4.474623752548924926e+01,5.974502634829314474e+01,6.023984956734241081e+01,-1.193695543616257737e-02,-5.261480627345775929e-01,2.126770714248493732e-02,-2.513212770223617554e+02,-1.545745530486106873e+03,-2.019426299273967743e+03,-1.053155827522272148e+01,-2.608954209089279175e+01,-3.255208921432495117e+01,-4.102520655393600464e+02,-1.763078596711158525e+03,-2.231732939958572388e+03,6.223193526268005371e+00,4.547718346118699628e+00,1.436121582984924316e+00,6.060606060606060908e+01,1.010101010101010166e+00,1.010101010101010210e+01,6.161616161616161946e+01,5.959595959595959869e+01,5.757575757575757791e+01,2.020202020202020332e+00,6.464646464646465063e+01,6.262626262626262985e+01,5.858585858585858830e+01,6.060606060606060908e+01,1.010101010101010166e+00,1.010101010101010210e+01,5.656565656565656752e+01,6.161616161616161946e+01,5.353535353535353636e+01,6.464646464646465063e+01,5.454545454545454675e+01,5.858585858585858830e+01,6.363636363636364024e+01,6.060606060606060908e+01,1.010101010101010166e+00,1.010101010101010210e+01,5.858585858585858830e+01,5.656565656565656752e+01,6.464646464646465063e+01,6.363636363636364024e+01,5.555555555555555713e+01,2.020202020202020332e+00,5.959595959595959869e+01,0.000000000000000000e+00
-3.410956307107210250e+02,-1.670866426635682501e+03,-2.138659096933305136e+03,1.148897266387939453e+01,1.290355242311966322e+01,1.326258281886566692e+01,4.319085243841806232e+01,5.736424038976399231e+01,5.786436735268020470e+01,-4.970557747681141336e-01,-1.450977089499112083e+00,-4.501414324049051174e-01,-2.687940896153450012e+02,-1.576861498117446672e+03,-2.041925537407397997e+03,5.026425540447235107e+00,4.308364748955000323e+00,7.898668706416856367e+00,-4.243739277720451355e+02,-1.772652740597725142e+03,-2.239631608664989471e+03,1.890893417596817017e+01,2.417471331358001407e+01,2.130247014760971069e+01,6.060606060606060908e+01,6.161616161616161946e+01,5.959595959595959869e+01,6.363636363636364024e+01,5.757575757575757791e+01,1.010101010101010166e+00,6.565656565656566102e+01,2.020202020202020332e+00,5.555555555555555713e+01,6.767676767676768179e+01,6.060606060606060908e+01,5.959595959595959869e+01,6.161616161616161946e+01,5.757575757575757791e+01,6.363636363636364024e+01,1.010101010101010166e+00,5.555555555555555713e+01,6.565656565656566102e+01,5.353535353535353636e+01,2.020202020202020332e+00,6.060606060606060908e+01,5.959595959595959869e+01,6.161616161616161946e+01,5.757575757575757791e+01,6.363636363636364024e+01,1.010101010101010166e+00,5.555555555555555713e+01,6.565656565656566102e+01,5.353535353535353636e+01,2.020202020202020332e+00,-3.409688700127480843e+02,-1.669777839222640523e+03,-2.135455977640671335e+03,-1.060933654319603647e+01,-8.828436899442749564e+00,-4.639375901299899851e+00,4.326380008005810396e+01,5.686154310571278359e+01,5.747009312347289267e+01,5.605735710547463668e-01,1.212576113314824511e+00,8.051103330641709022e-01,-2.693325490661854360e+02,-1.579697044858739446e+03,-2.044352197479921870e+03,-1.478552922821904758e+00,-4.138467146373159267e+00,-1.078469110448850188e+00,-4.177025480318026780e+02,-1.776647608092960354e+03,-2.231821947786233522e+03,-1.596364255704384050e+01,-2.640426980184179229e+01,-1.059424388617480872e+01,5.959595959595959869e+01,6.060606060606060908e+01,6.161616161616161946e+01,5.858585858585858830e+01,6.262626262626262985e+01,6.363636363636364024e+01,5.050505050505051052e+00,1.010101010101010166e+00,5.757575757575757791e+01,6.464646464646465063e+01,5.959595959595959869e+01,6.060606060606060908e+01,5.858585858585858830e+01,6.161616161616161946e+01,6.262626262626262985e+01,5.757575757575757791e+01,6.363636363636364024e+01,6.464646464646465063e+01,5.656565656565656752e+01,5.050505050505051052e+00,5.959595959595959869e+01,6.060606060606060908e+01,6.161616161616161946e+01,5.858585858585858830e+01,6.262626262626262985e+01,5.757575757575757791e+01,6.363636363636364024e+01,6.464646464646465063e+01,5.656565656565656752e+01,6.565656565656566102e+01,0.000000000000000000e+00
-3.906577096987855953e+02,-1.716581138320644186e+03,-2.173781565744164709e+03,-1.066338865275560579e+02,-9.202973098109896455e+01,-6.957129038466109705e+01,8.660457559631242930e+01,8.979546674799958339e+01,8.019433060264125857e+01,4.139028114876258257e+01,3.265064084883321982e+01,2.485000777967024987e+01,-2.525492092104701669e+02,-1.562716665510541816e+03,-2.029884950650185374e+03,1.000819557595070819e+01,1.145761578591441321e+01,1.043723850870787828e+01,-5.767353507002873130e+02,-1.921373343340575275e+03,-2.355827180537410186e+03,-1.699950250676766927e+02,-1.570445872074690215e+02,-1.216139430408657063e+02,1.010101010101010166e+00,2.020202020202020332e+00,5.959595959595959869e+01,6.060606060606060908e+01,6.161616161616161946e+01,4.040404040404040664e+00,6.262626262626262985e+01,5.050505050505051052e+00,5.858585858585858830e+01,7.070707070707070940e+00,1.010101010101010166e+00,5.959595959595959869e+01,2.020202020202020332e+00,6.060606060606060908e+01,6.161616161616161946e+01,6.262626262626262985e+01,4.040404040404040664e+00,5.858585858585858830e+01,6.363636363636364024e+01,5.050505050505051052e+00,1.010101010101010166e+00,5.959595959595959869e+01,6.060606060606060908e+01,2.020202020202020332e+00,6.161616161616161946e+01,6.262626262626262985e+01,6.363636363636364024e+01,5.858585858585858830e+01,4.040404040404040664e+00,6.565656565656566102e+01,-4.081876407638192177e+02,-1.733067245930731360e+03,-2.184551558885574195e+03,6.844316110908982864e+01,5.845254196345808850e+01,4.741116052627558020e+01,7.805084390228948621e+01,8.303263479919627343e+01,7.604567861576798293e+01,-3.835454098296892766e+01,-2.993692334008444078e+01,-2.392437199579369178e+01,-2.549115809798240662e+02,-1.558670624732971419e+03,-2.021819835245609283e+03,-2.225988453626632690e+01,-2.249923813343025358e+01,-2.249923813343070833e+01,-5.823473019003868103e+02,-1.918179727673530579e+03,-2.354281981706619263e+03,1.079484723210334778e+02,8.114086943864822388e+01,7.515702950954437256e+01,1.010101010101010166e+00,2.020202020202020332e+00,6.060606060606060908e+01,6.161616161616161946e+01,5.959595959595959869e+01,3.030303030303030276e+00,5.757575757575757791e+01,4.040404040404040664e+00,6.363636363636364024e+01,5.050505050505051052e+00,1.010101010101010166e+00,6.060606060606060908e+01,6.161616161616161946e+01,5.959595959595959869e+01,2.020202020202020332e+00,5.757575757575757791e+01,6.363636363636364024e+01,3.030303030303030276e+00,4.040404040404040664e+00,6.262626262626262985e+01,1.010101010101010166e+00,6.060606060606060908e+01,6.161616161616161946e+01,5.959595959595959869e+01,2.020202020202020332e+00,5.757575757575757791e+01,6.363636363636364024e+01,3.030303030303030276e+00,6.262626262626262985e+01,4.040404040404040664e+00,0.000000000000000000e+00
-3.339569096753000963e+02,-1.662795423339307263e+03,-2.131988312180340472e+03,-7.111195371746987348e+00,-8.959005141854277099e+00,-1.079245369613136063e+01,4.474623752548924926e+01,5.974502634829314474e+01,6.023984956734241081e+01,-1.193695543616257737e-02,-5.261480627345775929e-01,2.126770714248493732e-02,-2.513212770223617554e+02,-1.545745530486106873e+03,-2.019426299273967743e+03,-1.053155827522272148e+01,-2.608954209089279175e+01,-3.255208921432495117e+01,-4.102520655393600464e+02,-1.763078596711158525e+03,-2.231732939958572388e+03,6.223193526268005371e+00,4.547718346118699628e+00,1.436121582984924316e+00,6.060606060606060908e+01,1.010101010101010166e+00,1.010101010101010210e+01,6.161616161616161946e+01,5.959595959595959869e+01,5.757575757575757791e+01,2.020202020202020332e+00,6.464646464646465063e+01,6.262626262626262985e+01,5.858585858585858830e+01,6.060606060606060908e+01,1.010101010101010166e+00,1.010101010101010210e+01,5.656565656565656752e+01,6.161616161616161946e+01,5.353535353535353636e+01,6.464646464646465063e+01,5.454545454545454675e+01,5.858585858585858830e+01,6.363636363636364024e+01,6.060606060606060908e+01,1.010101010101010166e+00,1.010101010101010210e+01,5.858585858585858830e+01,5.656565656565656752e+01,6.464646464646465063e+01,6.363636363636364024e+01,5.555555555555555713e+01,2.020202020202020332e+00,5.959595959595959869e+01,-3.387619331383705230e+02,-1.666508994399309131e+03,-2.134957493553161839e+03,-2.015357288122174850e+00,1.704197611808922375e+00,4.930684101581846335e+00,4.459609168209023267e+01,5.950508866115171713e+01,6.013724082215777855e+01,4.199571846385126150e-01,2.052607968932633753e-01,2.648375955821791194e-02,-2.618528352975845337e+02,-1.571835072576999664e+03,-2.042882951796054840e+03,-6.701900720596313477e+00,0.000000000000000000e+00,7.419961512088775635e+00,-4.147997838854789734e+02,-1.764514718294143677e+03,-2.230296818375587463e+03,-1.077091187238693237e+01,-5.983839929103851318e+00,2.632889568805694580e+00,6.060606060606060908e+01,6.161616161616161946e+01,5.959595959595959869e+01,5.757575757575757791e+01,6.363636363636364024e+01,1.010101010101010210e+01,6.262626262626262985e+01,5.656565656565656752e+01,5.555555555555555713e+01,6.666666666666667140e+01,6.060606060606060908e+01,5.959595959595959869e+01,6.161616161616161946e+01,6.363636363636364024e+01,5.757575757575757791e+01,5.858585858585858830e+01,5.656565656565656752e+01,6.262626262626262985e+01,6.464646464646465063e+01,5.454545454545454675e+01,6.060606060606060908e+01,6.161616161616161946e+01,5.959595959595959869e+01,5.757575757575757791e+01,6.363636363636364024e+01,5.656565656565656752e+01,5.858585858585858830e+01,6.262626262626262985e+01,1.010101010101010210e+01,6.464646464646465063e+01,0.000000000000000000e+00
